time/episodes,time/total timesteps,time/fps,rollout/success rate,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates
2985,148282,4,0.87,31099,23.97,-182.50544947999998,87272.51728515625,0.001,1728.4310302734375,148180
2986,148286,4,0.87,31101,23.95,-182.41478971999996,,,,
2987,148294,4,0.87,31103,23.96,-182.53989156,,,,
2988,148303,4,0.87,31105,23.93,-182.64470463,135956.5439453125,0.001,1705.8759887695312,148200
2989,148308,4,0.87,31108,23.92,-183.61253346,,,,
2990,148325,4,0.87,31112,24.05,-184.02451492,75868.7095703125,0.001,1725.3334106445313,148220
2991,148338,4,0.87,31115,24.13,-184.24803195,,,,
2992,148438,4,0.86,31131,25.02,-191.39881524000003,113940.39521484375,0.001,1688.5985229492187,148320
2993,148443,4,0.86,31133,24.94,-191.05148500000004,95498.89365234374,0.001,1691.427880859375,148340
2994,148456,4,0.86,31136,25.03,-191.38715906000002,,,,
2995,148467,4,0.86,31139,25.03,-192.65712262,99651.20673828125,0.001,1691.2995239257812,148360
2996,148491,4,0.86,31145,25.25,-194.34801667,105908.549609375,0.001,1680.5902099609375,148380
2997,148591,4,0.85,31165,26.0,-202.36033682,90077.16708984374,0.001,1663.5462768554687,148480
2998,148600,4,0.86,31167,25.09,-193.50063303,,,,
2999,148604,4,0.86,31169,25.09,-193.50683593999997,147628.16313476564,0.001,1683.3032836914062,148500
3000,148613,4,0.87,31171,24.18,-188.11650000999998,,,,
3001,148626,4,0.87,31174,23.78,-175.47815229,131078.5814453125,0.001,1657.9508422851563,148520
3002,148636,4,0.87,31177,23.77,-175.72490947000003,,,,
3003,148638,4,0.87,31179,23.7,-175.50848721999998,,,,
3004,148652,4,0.87,31182,23.72,-174.55976549,89079.92705078125,0.001,1710.1197998046875,148540
3005,148687,4,0.87,31191,23.97,-178.482408,111000.9640625,0.001,1735.3431762695313,148580
3006,148695,4,0.87,31194,23.98,-178.57400432999998,,,,
3007,148711,4,0.87,31197,24.02,-178.50341405,71940.9388671875,0.001,1712.5444213867188,148600
3008,148721,4,0.87,31200,24.1,-178.73936482000002,121509.08388671876,0.001,1695.9448364257812,148620
3009,148734,4,0.88,31203,23.23,-177.65000913999995,,,,
3010,148834,4,0.87,31225,24.17,-187.41820363,107589.07998046876,0.001,1628.22421875,148720
3011,148838,4,0.87,31227,23.96,-185.87104263999993,,,,
3012,148938,4,0.86,31246,24.4,-186.83358456999994,84514.13818359375,0.001,1659.9748291015626,148820
3013,148945,4,0.86,31248,24.41,-187.01461249999997,117200.203515625,0.001,1700.5458862304688,148840
3014,148961,4,0.86,31252,24.33,-186.79496976,73784.48857421875,0.001,1687.6036010742187,148860
3015,148966,4,0.86,31253,24.23,-186.35415257,,,,
3016,148973,4,0.87,31255,23.3,-180.19476767000003,,,,
3017,149020,4,0.87,31267,23.73,-181.55717719,80684.684375,0.001,1669.724169921875,148900
3018,149026,4,0.87,31269,23.53,-180.77639390000004,79383.43720703125,0.001,1655.63154296875,148920
3019,149043,4,0.87,31274,23.65,-181.2170668,102267.35546875,0.001,1646.8928588867188,148940
3020,149050,4,0.87,31276,23.65,-181.17110424000003,,,,
3021,149066,4,0.87,31281,23.68,-179.32675700000004,71633.38525390625,0.001,1641.6537109375,148960
3022,149071,4,0.87,31282,23.66,-179.32056237,,,,
3023,149081,4,0.87,31285,23.68,-178.29352847,97421.19208984375,0.001,1702.8210205078126,148980
3024,149085,4,0.87,31287,23.65,-178.23243851000004,,,,
3025,149137,4,0.87,31298,24.12,-179.65706808,79020.25126953125,0.001,1687.409423828125,149020
3026,149139,4,0.88,31299,23.14,-172.17638051000003,,,,
3027,149196,4,0.88,31310,23.62,-178.12034257,124323.80478515624,0.001,1662.3506713867187,149080
3028,149201,4,0.88,31312,23.58,-177.94238033,77014.73413085938,0.001,1691.1991333007813,149100
3029,149206,4,0.88,31314,23.14,-176.36658055999996,,,,
3030,149211,4,0.88,31315,23.1,-170.04633447999996,,,,
3031,149228,4,0.88,31320,22.82,-172.25155911,80567.26640625,0.001,1706.7913818359375,149120
3032,149234,4,0.88,31322,22.84,-171.27256548999998,,,,
3033,149247,4,0.88,31326,22.9,-174.74662017,104806.240234375,0.001,1698.0999389648437,149140
3034,149263,4,0.88,31330,23.02,-175.04659224,91219.79736328125,0.001,1686.3405029296875,149160
3035,149284,4,0.89,31335,22.23,-170.58346429999997,92133.63173828126,0.001,1701.2046875,149180
3036,149303,4,0.89,31339,22.37,-177.99809635999998,118351.32119140626,0.001,1684.420703125,149200
3037,149311,4,0.89,31342,22.42,-178.37125819000002,,,,
3038,149318,4,0.89,31344,22.46,-178.52335689000003,,,,
3039,149325,4,0.9,31346,21.53,-173.04928985000004,114136.06318359375,0.001,1654.542724609375,149220
3040,149336,4,0.9,31349,21.27,-168.23299953000003,,,,
3041,149343,4,0.9,31351,20.96,-166.22517874000002,99445.76435546875,0.001,1719.2217163085938,149240
3042,149354,4,0.9,31354,20.98,-165.16546921999998,,,,
3043,149454,4,0.89,31370,21.9,-167.75823189,145027.525390625,0.001,1681.5063354492188,149340
3044,149554,4,0.88,31387,22.51,-181.1870092,96350.7853515625,0.001,1706.5855712890625,149440
3045,149632,4,0.88,31405,23.15,-193.36276721,121209.6123046875,0.001,1667.4376220703125,149520
3046,149635,4,0.88,31406,23.11,-193.30456396999995,,,,
3047,149640,4,0.88,31408,23.04,-192.83900887999997,,,,
3048,149654,4,0.88,31413,23.08,-193.03954269999997,84046.68564453124,0.001,1655.4392211914062,149540
3049,149664,4,0.88,31415,23.12,-194.21295737,90663.06943359374,0.001,1668.5914306640625,149560
3050,149764,4,0.87,31438,24.02,-199.01356828,100793.41137695312,0.001,1707.9706298828125,149660
3051,149773,4,0.87,31441,24.06,-199.19247622999998,,,,
3052,149873,4,0.87,31460,24.06,-205.15993252,102480.7388671875,0.001,1680.4110717773438,149760
3053,149879,4,0.87,31462,24.05,-205.11319601,,,,
3054,149945,4,0.87,31477,24.42,-209.35921821000002,110266.98125,0.001,1654.0054321289062,149840
3055,149949,4,0.87,31478,24.44,-209.46760960000003,,,,
3056,149965,4,0.87,31482,24.55,-211.64141997000007,132971.4357421875,0.001,1680.3989135742188,149860
3057,149996,4,0.88,31489,23.86,-211.35285568000006,93051.60302734375,0.001,1656.707177734375,149880
3058,150006,4,0.88,31492,23.8,-212.03595682000002,86970.7994140625,0.001,1706.8873291015625,149900
3059,150011,4,0.88,31494,23.82,-212.17331684,,,,
3060,150027,4,0.88,31498,23.84,-212.35130754000002,95634.22392578125,0.001,1687.9665405273438,149920
3061,150127,4,0.87,31514,24.79,-247.94952222,137474.62919921876,0.001,1660.7296264648437,150020
3062,150165,4,0.87,31522,24.32,-248.34029149999998,123552.2546875,0.001,1651.5698608398438,150060
3063,150174,4,0.88,31525,23.41,-232.26376046999994,,,,
3064,150182,4,0.89,31528,22.49,-226.66602439000002,111450.1048828125,0.001,1619.2714599609376,150080
3065,150196,4,0.89,31531,22.61,-227.11910509999998,,,,
3066,150202,4,0.89,31533,22.61,-227.06972610000005,109476.82177734375,0.001,1664.475634765625,150100
3067,150242,4,0.89,31541,22.97,-228.29631419,158139.791015625,0.001,1634.3946533203125,150140
3068,150278,4,0.89,31549,23.29,-228.36489447000002,91929.1896484375,0.001,1681.64365234375,150160
3069,150302,4,0.89,31555,23.49,-232.28014568000006,100428.2880859375,0.001,1682.9701538085938,150200
3070,150316,4,0.89,31559,23.58,-232.51594594000005,,,,
3071,150321,4,0.89,31560,23.6,-232.67101449000006,96042.09375,0.001,1662.79208984375,150220
3072,150325,4,0.9,31562,22.64,-228.80185180000004,,,,
3073,150338,4,0.9,31566,22.7,-227.87236131999998,,,,
3074,150353,4,0.91,31569,21.85,-217.64080765000006,144407.5623046875,0.001,1633.6293334960938,150240
3075,150375,4,0.91,31575,21.85,-211.56390858000003,76337.59931640625,0.001,1664.4837036132812,150260
3076,150382,4,0.91,31578,21.86,-210.72354429000004,113628.0255859375,0.001,1612.72431640625,150280
3077,150394,4,0.91,31581,21.91,-212.90260051,,,,
3078,150494,4,0.9,31602,22.83,-220.99671144,83753.9244140625,0.001,1669.637890625,150380
3079,150499,4,0.9,31604,22.7,-221.74339225000003,,,,
3080,150599,4,0.89,31622,23.6,-225.10627358999994,91027.2673828125,0.001,1636.0364135742188,150480
3081,150612,4,0.89,31625,23.64,-225.20277058999997,102644.3474609375,0.001,1639.4763793945312,150500
3082,150616,4,0.89,31626,23.63,-224.22342176999996,,,,
3083,150626,4,0.89,31629,23.63,-224.14413148,130701.31552734374,0.001,1632.1352661132812,150520
3084,150634,4,0.89,31631,23.62,-223.19815111,,,,
3085,150651,4,0.89,31635,23.69,-224.42431659,80347.9185546875,0.001,1710.848974609375,150540
3086,150654,4,0.89,31637,23.68,-224.36403079,,,,
3087,150663,4,0.89,31639,23.69,-225.38748394,118416.0908203125,0.001,1663.6564453125,150560
3088,150677,4,0.89,31643,23.74,-225.31078153,,,,
3089,150777,4,0.88,31661,24.69,-230.56818725000002,81676.3224609375,0.001,1663.4162963867188,150660
3090,150781,4,0.88,31663,24.56,-230.12644401,65100.1611328125,0.001,1645.3920532226562,150680
3091,150785,4,0.88,31664,24.47,-229.80538343,,,,
3092,150801,4,0.89,31668,23.63,-222.71515349,90341.90859375,0.001,1618.1378662109375,150700
3093,150901,4,0.88,31684,24.58,-228.95542362,106371.4859375,0.001,1663.7041381835938,150800
3094,150910,4,0.88,31686,24.54,-228.78366632,,,,
3095,150918,4,0.88,31689,24.51,-227.58564411000003,,,,
3096,151018,4,0.87,31707,25.27,-229.31990651,103123.5953125,0.001,1670.4499267578126,150900
3097,151022,4,0.88,31708,24.31,-218.08905742,114345.156640625,0.001,1656.2362182617187,150920
3098,151024,4,0.88,31709,24.24,-218.84541350000003,,,,
3099,151044,4,0.88,31715,24.4,-219.76788430000005,114550.46474609376,0.001,1655.5002563476562,150940
3100,151049,4,0.88,31717,24.36,-219.66493639000004,,,,
3101,151051,4,0.88,31718,24.25,-219.16707196,,,,
3102,151088,4,0.88,31727,24.52,-221.53173658000003,90523.363671875,0.001,1624.76806640625,150980
3103,151104,4,0.88,31731,24.66,-223.05695602,129115.51328125,0.001,1647.5799926757813,151000
3104,151106,4,0.88,31732,24.54,-222.55200493999996,,,,
3105,151115,4,0.88,31735,24.28,-220.59468117999998,,,,
3106,151122,4,0.88,31738,24.27,-220.84059889999997,83731.2884765625,0.001,1642.9458374023438,151020
3107,151132,4,0.88,31740,24.21,-220.65079069,,,,
3108,151135,4,0.88,31741,24.14,-220.46232494999995,,,,
3109,151155,4,0.88,31746,24.21,-217.83321295999994,156402.17109375,0.001,1642.5551513671876,151040
3110,151160,4,0.89,31748,23.26,-208.08504870999994,,,,
3111,151174,4,0.89,31752,23.36,-208.54524918999996,102915.524609375,0.001,1636.6585693359375,151060
3112,151180,4,0.9,31754,22.42,-204.63072480999995,,,,
3113,151184,4,0.9,31756,22.39,-203.44842031999997,121640.60673828125,0.001,1652.6383666992188,151080
3114,151195,4,0.9,31759,22.34,-203.25597672999996,,,,
3115,151200,4,0.9,31760,22.34,-203.28212152999996,,,,
3116,151205,4,0.9,31762,22.32,-203.11827488,104534.8455078125,0.001,1654.8622192382813,151100
3117,151250,4,0.9,31774,22.3,-203.12653623000003,97407.2166015625,0.001,1647.8384155273438,151140
3118,151259,4,0.9,31776,22.33,-203.14093073,,,,
3119,151278,4,0.9,31782,22.35,-203.02408932000003,107957.70517578124,0.001,1628.1719482421875,151160
3120,151284,4,0.9,31785,22.34,-202.92363273000004,110379.326171875,0.001,1681.4858154296876,151180
3121,151294,4,0.9,31788,22.28,-202.58299649,,,,
3122,151394,4,0.89,31810,23.23,-225.57908208999999,100202.39096679687,0.001,1630.5748168945313,151280
3123,151397,4,0.89,31811,23.16,-225.27042289999997,,,,
3124,151445,4,0.89,31819,23.6,-226.52094472000002,106558.41513671874,0.001,1686.7223754882812,151340
3125,151450,4,0.89,31820,23.13,-225.02909422000005,,,,
3126,151477,4,0.89,31827,23.38,-225.87404898,102060.73115234375,0.001,1618.3314575195313,151360
3127,151487,4,0.89,31830,22.91,-220.94460752000003,107489.36298828125,0.001,1631.9651123046874,151380
3128,151496,4,0.89,31832,22.95,-222.13936618000002,,,,
3129,151509,4,0.89,31836,23.03,-223.24190402,79438.10009765625,0.001,1617.7858764648438,151400
3130,151518,4,0.89,31838,23.07,-223.31111291000002,,,,
3131,151520,4,0.89,31839,22.92,-218.50919795999994,,,,
3132,151525,4,0.89,31841,22.91,-218.52143759999998,85407.52001953125,0.001,1620.1328857421875,151420
3133,151625,4,0.88,31859,23.78,-223.01770722,122258.61416015626,0.001,1619.1359497070312,151520
3134,151637,4,0.88,31863,23.74,-224.88094410000002,,,,
3135,151641,4,0.88,31865,23.57,-224.02181291999997,120737.49150390625,0.001,1663.3237060546876,151540
3136,151646,4,0.88,31867,23.43,-216.64790090999998,,,,
3137,151655,4,0.88,31869,23.44,-216.47235265999996,,,,
3138,151659,4,0.88,31871,23.41,-216.43474548999995,,,,
3139,151660,4,0.88,31872,23.35,-216.12532514999995,,,,
3140,151748,4,0.88,31892,24.12,-222.08270324999998,111674.497265625,0.001,1672.5800537109376,151640
3141,151755,4,0.88,31894,24.12,-222.08872783999996,,,,
3142,151759,4,0.88,31895,24.05,-221.88713765999998,,,,
3143,151763,4,0.89,31897,23.09,-217.22337288,119411.77177734375,0.001,1631.390087890625,151660
3144,151765,4,0.9,31898,22.11,-202.52048775,,,,
3145,151775,4,0.9,31900,21.43,-191.36734987,,,,
3146,151875,4,0.89,31917,22.4,-194.37934001000002,107426.3126953125,0.001,1651.769580078125,151760
3147,151886,4,0.89,31920,22.46,-195.61219473,90417.80224609375,0.001,1652.2792724609376,151780
3148,151915,4,0.89,31928,22.61,-196.18779791,94758.1279296875,0.001,1593.1197631835937,151800
3149,151920,4,0.89,31930,22.56,-195.05771812,,,,
3150,151929,4,0.9,31933,21.65,-189.26062497000004,76461.00546875,0.001,1628.9611694335938,151820
3151,151934,4,0.9,31935,21.61,-189.15911884000002,,,,
3152,151942,4,0.91,31937,20.69,-173.24695219,104839.164453125,0.001,1632.0755493164063,151840
3153,151950,4,0.91,31939,20.71,-175.43198534999996,,,,
3154,152023,4,0.91,31956,20.78,-175.99718335999998,74319.1607421875,0.001,1643.1664672851562,151920
3155,152029,4,0.91,31957,20.8,-176.06640115999994,,,,
3156,152036,4,0.91,31960,20.71,-173.96657081,,,,
3157,152042,4,0.91,31962,20.46,-164.28802637999996,80745.73505859375,0.001,1670.4625610351563,151940
3158,152051,4,0.91,31966,20.45,-163.24490357000002,,,,
3159,152068,4,0.91,31970,20.57,-166.60476939,96890.7638671875,0.001,1656.1117309570313,151960
3160,152079,4,0.91,31973,20.52,-166.50346961,,,,
3161,152083,4,0.92,31975,19.56,-130.86218467999998,91158.2734375,0.001,1620.7417602539062,151980
3162,152096,4,0.92,31978,19.31,-126.93386789,,,,
3163,152098,4,0.92,31979,19.24,-126.70503174,,,,
3164,152102,4,0.92,31980,19.2,-126.60726547000002,97248.51328125,0.001,1617.66298828125,152000
3165,152202,4,0.91,31998,20.06,-134.18461745000002,99487.3775390625,0.001,1656.0062255859375,152100
3166,152205,4,0.91,32000,20.03,-134.09538908000002,,,,
3167,152305,4,0.9,32017,20.63,-139.57458188,89652.84033203125,0.001,1646.2571044921874,152200
3168,152311,4,0.9,32019,20.33,-138.60214041,,,,
3169,152316,4,0.9,32021,20.14,-134.76966435,,,,
3170,152328,4,0.9,32024,20.12,-134.59042161000002,86835.28828125,0.001,1659.4290161132812,152220
3171,152332,4,0.9,32025,20.11,-134.54243709000002,,,,
3172,152336,4,0.9,32027,20.11,-134.47582184,,,,
3173,152345,4,0.9,32029,20.07,-134.53707216,108756.37138671875,0.001,1650.2040649414062,152240
3174,152348,4,0.9,32031,19.95,-134.05902649,,,,
3175,152368,4,0.9,32036,19.93,-130.89730625,101789.18037109375,0.001,1648.2896118164062,152260
3176,152390,4,0.9,32041,20.08,-131.44950524,62780.3107421875,0.001,1647.9474731445312,152280
3177,152482,4,0.9,32061,20.88,-132.39248849,106395.275,0.001,1605.3171875,152380
3178,152484,4,0.91,32062,19.9,-124.04420919999997,,,,
3179,152584,4,0.9,32084,20.85,-126.03483977999998,98694.1703125,0.001,1631.4873291015624,152480
3180,152684,4,0.9,32101,20.85,-137.44749744,85802.6427734375,0.001,1674.7745361328125,152580
3181,152708,4,0.9,32107,20.96,-137.80558746,114110.33740234375,0.001,1617.2350341796875,152600
3182,152717,4,0.9,32109,21.01,-137.9054951,,,,
3183,152727,4,0.9,32112,21.01,-138.01426656,103443.040625,0.001,1654.3687377929687,152620
3184,152760,4,0.9,32120,21.26,-142.06640022,100803.8541015625,0.001,1638.4790649414062,152640
3185,152836,4,0.9,32133,21.85,-142.70514116,91976.3931640625,0.001,1636.2532104492188,152720
3186,152841,4,0.9,32135,21.87,-142.79592861999998,115962.83984375,0.001,1617.5920532226562,152740
3187,152941,4,0.89,32153,22.78,-150.04957057,103042.56533203126,0.001,1617.858984375,152840
3188,152944,4,0.89,32154,22.67,-149.60145061999998,,,,
3189,152949,4,0.9,32156,21.72,-143.27668578,,,,
3190,152954,4,0.9,32158,21.73,-145.32431301999998,,,,
3191,152977,4,0.9,32163,21.92,-145.75828930999998,77672.083984375,0.001,1640.2052612304688,152860
3192,152986,4,0.9,32166,21.85,-146.62162062,87053.18603515625,0.001,1605.0240356445313,152880
3193,153012,4,0.91,32173,21.11,-142.18586548,89415.114453125,0.001,1644.6985961914063,152900
3194,153017,4,0.91,32174,21.07,-142.09345894999998,,,,
3195,153022,4,0.91,32176,21.04,-141.90269776999997,119780.69384765625,0.001,1655.0184936523438,152920
3196,153072,4,0.92,32187,20.54,-140.62835639999997,98967.626171875,0.001,1598.6650390625,152960
3197,153106,4,0.92,32195,20.84,-141.54134823999996,96865.73984375,0.001,1642.9198486328125,153000
3198,153115,4,0.92,32197,20.91,-140.76851292999999,,,,
3199,153173,4,0.92,32209,21.29,-145.66864464999998,85012.11826171874,0.001,1635.475439453125,153060
3200,153185,4,0.92,32212,21.36,-146.92558427999998,83857.65185546875,0.001,1683.481591796875,153080
3201,153189,4,0.92,32213,21.38,-147.01464231,,,,
3202,153194,4,0.92,32215,21.06,-144.27485836000002,,,,
3203,153203,4,0.92,32218,20.99,-142.94983091,73093.02841796874,0.001,1605.2311401367188,153100
3204,153251,4,0.92,32228,21.45,-144.51822222,77670.55625,0.001,1689.3108276367188,153140
3205,153257,4,0.92,32230,21.42,-142.47468778,,,,
3206,153307,4,0.92,32243,21.85,-143.70928821,96554.20634765625,0.001,1647.3203979492187,153200
3207,153407,4,0.91,32260,22.75,-147.21000410000002,94115.959375,0.001,1646.6301635742188,153300
3208,153493,4,0.91,32279,23.58,-152.50287713000003,113211.2986328125,0.001,1620.265625,153380
3209,153516,4,0.91,32284,23.61,-152.52025790000002,99943.18212890625,0.001,1609.2123779296876,153400
3210,153521,4,0.91,32286,23.61,-152.51212584000004,111301.75595703124,0.001,1606.8116333007813,153420
3211,153527,4,0.91,32289,23.53,-152.12431805000003,,,,
3212,153534,4,0.91,32291,23.54,-152.18686003000002,,,,
3213,153537,4,0.91,32292,23.53,-152.0636163,,,,
3214,153637,4,0.9,32313,24.42,-156.54243595,111359.09443359375,0.001,1595.8310302734376,153520
3215,153646,4,0.9,32316,24.46,-156.65797718000002,102929.30263671876,0.001,1621.0881469726562,153540
3216,153657,4,0.9,32318,24.52,-156.78451815000003,,,,
3217,153664,4,0.9,32321,24.14,-156.52610999,135462.5091796875,0.001,1578.8926147460938,153560
3218,153673,4,0.9,32324,24.14,-156.53912354000002,,,,
3219,153710,4,0.9,32332,24.32,-162.46369182,117157.3568359375,0.001,1601.2882080078125,153600
3220,153715,4,0.9,32334,24.31,-162.43505237,,,,
3221,153815,4,0.89,32355,25.21,-170.16227744,77769.33671875,0.001,1659.9002075195312,153700
3222,153817,4,0.9,32356,24.23,-147.02867802999998,,,,
3223,153848,4,0.9,32365,24.51,-147.80671553,122758.0484375,0.001,1595.9873291015624,153740
3224,153851,4,0.9,32366,24.06,-146.46661023000001,,,,
3225,153871,4,0.9,32372,24.21,-148.52997678000003,112694.20546875,0.001,1614.9408569335938,153760
3226,153939,4,0.9,32387,24.62,-152.18309963,94480.4001953125,0.001,1594.8991088867188,153820
3227,153948,4,0.9,32389,24.61,-151.07569172,102182.56923828126,0.001,1593.32119140625,153840
3228,153950,4,0.9,32390,24.54,-149.7457282,,,,
3229,153954,4,0.9,32392,24.45,-148.60234975,,,,
3230,154054,4,0.89,32412,25.36,-154.72364515,131944.58203125,0.001,1644.0492309570313,153940
3231,154059,4,0.89,32414,25.39,-154.82160248,,,,
3232,154089,4,0.89,32422,25.64,-155.88824103000002,108335.3169921875,0.001,1580.2171752929687,153980
3233,154189,4,0.89,32442,25.64,-151.97404044,92774.59423828125,0.001,1583.3017822265624,154080
3234,154199,4,0.89,32445,25.62,-150.13655805,,,,
3235,154203,4,0.89,32446,25.62,-150.0938433,133888.92197265624,0.001,1591.0342407226562,154100
3236,154206,4,0.89,32448,25.6,-150.97500033000003,,,,
