rollout/success rate,train/n_updates,time/time_elapsed,time/episodes,rollout/ep_len_mean,time/total timesteps,rollout/ep_rew_mean,train/actor_loss,train/learning_rate,time/fps,train/critic_loss
0.21,328640,17639,7051,87.31,328762,-435.1643888300001,8195.40478515625,0.001,18,1217294.97890625
0.2,328740,17653,7052,88.11,328862,-439.38374265000016,8191.488037109375,0.001,18,1107625.96015625
0.21,,17655,7053,87.26,328877,-436.2049949300001,,,18,
0.21,328840,17665,7054,87.26,328977,-435.17169586000006,8212.69111328125,0.001,18,1914662.24921875
0.21,328940,17679,7055,87.26,329077,-443.4517528900001,8220.064111328125,0.001,18,2051121.35
0.21,329040,17691,7056,87.26,329177,-443.7090090800001,8212.119287109375,0.001,18,1135997.6234375
0.21,329140,17705,7057,87.26,329277,-443.96845771,8328.7875,0.001,18,1422211.728125
0.21,329240,17720,7058,87.26,329377,-435.86145114,8253.826171875,0.001,18,1409488.12421875
0.21,329300,17729,7059,87.41,329439,-436.40945340999997,8249.4337890625,0.001,18,1617291.6890625
0.21,329400,17742,7060,87.41,329539,-435.7500086299999,8276.70966796875,0.001,18,1355844.17734375
0.21,329500,17755,7061,87.41,329639,-436.81941684,8233.01396484375,0.001,18,1935153.6578125
0.21,329600,17769,7062,87.41,329739,-434.67435683,8242.00078125,0.001,18,1936855.27265625
0.21,329700,17783,7063,87.41,329839,-435.65234358000004,8221.178466796875,0.001,18,1958597.1453125
0.21,329800,17795,7064,87.41,329939,-433.84282699000005,8190.4166015625,0.001,18,2216734.5125
0.22,329820,17796,7065,86.45,329943,-432.64684309000006,8245.706982421874,0.001,18,2069539.875
0.21,329920,17809,7066,86.92,330043,-442.20115705000006,8271.080029296874,0.001,18,1489430.64375
0.22,329940,17812,7067,86.1,330061,-435.7198517,8236.62822265625,0.001,18,1402845.33125
0.21,330040,17827,7068,86.57,330161,-441.46938509000006,8286.35615234375,0.001,18,1573941.34609375
0.21,330140,17841,7069,86.57,330261,-441.10654793000003,8243.288916015625,0.001,18,1551017.1875
0.21,330240,17853,7070,86.57,330361,-442.52849413,8224.7900390625,0.001,18,1494305.63125
0.22,330280,17860,7071,86.08,330412,-436.58525858,8240.727978515624,0.001,18,1831025.034375
0.22,330380,17872,7072,86.08,330512,-431.38007737,8279.26865234375,0.001,18,1645160.37578125
0.22,330480,17887,7073,86.08,330612,-430.34512785999993,8270.858154296875,0.001,18,1190788.39921875
0.22,330500,17890,7074,85.82,330626,-429.71126266999994,8315.35810546875,0.001,18,1608614.4015625
0.22,330600,17904,7075,85.82,330726,-429.14624208999993,8304.13525390625,0.001,18,1435067.03828125
0.23,,17906,7076,84.94,330738,-425.27776719999997,,,18,
0.23,330700,17917,7077,84.94,330838,-423.75205910000005,8263.161474609375,0.001,18,1967402.26484375
0.23,330800,17929,7078,84.94,330938,-422.48255511,8322.541015625,0.001,18,1742518.11953125
0.22,330900,17943,7079,85.23,331038,-424.59426512000005,8341.46494140625,0.001,18,1148635.275
0.22,331000,17954,7080,85.23,331138,-425.6242770600001,8289.33193359375,0.001,18,1581802.1578125
0.22,331100,17969,7081,85.23,331238,-422.2287691200001,8302.89951171875,0.001,18,1386636.165625
0.22,331200,17981,7082,85.23,331338,-415.8158837700001,8257.0787109375,0.001,18,1803676.31171875
0.22,331300,17996,7083,85.23,331438,-414.52722113000004,8308.294482421876,0.001,18,1389717.53359375
0.22,331400,18008,7084,85.23,331538,-411.8334173399999,8318.014013671875,0.001,18,1351930.871875
0.23,331420,18011,7085,84.43,331558,-406.77930220999997,8317.54560546875,0.001,18,1292550.959375
0.24,331460,18014,7086,83.66,331581,-403.32814256,8329.744189453126,0.001,18,1573692.990625
0.24,331560,18028,7087,83.66,331681,-401.11630531000003,8386.5359375,0.001,18,986213.25234375
0.25,331600,18034,7088,83.07,331722,-392.59316028999996,8334.5017578125,0.001,18,1171309.96015625
0.25,331700,18048,7089,83.07,331822,-387.14903038000006,8336.18974609375,0.001,18,1764793.13515625
0.25,331780,18059,7090,83.79,331912,-389.32038973000004,8329.145703125,0.001,18,1616294.55390625
0.24,331880,18073,7091,84.62,332012,-391.4067656099999,8333.7796875,0.001,18,1386760.04453125
0.25,331920,18078,7092,83.99,332049,-386.02186900999993,8311.1904296875,0.001,18,1615618.65625
0.25,332020,18091,7093,83.99,332149,-382.00027537999995,8326.78896484375,0.001,18,1858232.1125
0.26,,18092,7094,83.05,332155,-373.84767035,,,18,
0.25,332120,18107,7095,83.6,332255,-377.82497694,8373.3140625,0.001,18,1004265.7984375
0.24,332220,18122,7096,84.39,332355,-380.60573795000005,8396.59765625,0.001,18,1549602.09609375
0.24,332320,18135,7097,84.39,332455,-384.11318044,8389.9037109375,0.001,18,1344663.2234375
0.25,332340,18137,7098,83.52,332468,-382.47530449000004,8335.97197265625,0.001,18,2140965.4328125
0.24,332440,18150,7099,83.8,332568,-387.61545715000005,8368.32216796875,0.001,18,1556406.33828125
0.24,332540,18163,7100,83.8,332668,-392.51663126000005,8309.039404296875,0.001,18,1788202.38828125
0.24,332640,18180,7101,83.8,332768,-390.18942643,8393.98291015625,0.001,18,1673108.659375
0.24,332740,18191,7102,83.8,332868,-389.9839905399999,8414.3689453125,0.001,18,1329915.7984375
0.24,332820,18204,7103,84.14,332956,-390.69477004,8374.407421875,0.001,18,1960507.3
0.24,332920,18216,7104,84.14,333056,-397.79531529,8379.67060546875,0.001,18,2005501.621875
0.25,332960,18220,7105,83.43,333085,-391.5761818499999,8406.33564453125,0.001,18,1765544.4578125
0.25,333060,18233,7106,83.43,333185,-389.10290060999995,8324.77822265625,0.001,18,1718845.28828125
0.25,333160,18246,7107,83.43,333285,-393.49994006000003,8379.97939453125,0.001,18,1575866.70546875
0.26,333200,18251,7108,82.81,333323,-385.73164757,8416.38583984375,0.001,18,1816934.84296875
0.27,333240,18258,7109,82.32,333374,-383.22338693999995,8353.501953125,0.001,18,1956147.8734375
0.27,333340,18269,7110,82.32,333474,-380.98959087000003,8417.62177734375,0.001,18,1473084.7984375
0.27,333440,18282,7111,82.32,333574,-380.38071961,8426.06923828125,0.001,18,1479071.353125
0.27,333540,18296,7112,82.32,333674,-370.61563290000015,8377.603125,0.001,18,1916015.9421875
0.27,333640,18308,7113,82.32,333774,-374.59188873000005,8362.11455078125,0.001,18,1717619.19375
0.27,333740,18319,7114,82.32,333874,-378.02055135,8431.5072265625,0.001,18,1543081.62578125
0.27,333760,18322,7115,82.44,333894,-378.66346751,8449.51005859375,0.001,18,1185746.52578125
0.27,333780,18324,7116,81.82,333907,-377.25758251,8498.3087890625,0.001,18,1781379.721875
0.28,333820,18331,7117,81.33,333958,-372.56991170999993,8427.6375,0.001,18,1743732.7421875
0.29,333900,18340,7118,81.01,334026,-371.24543201,8418.603125,0.001,18,1887785.09765625
0.29,334000,18351,7119,81.01,334126,-372.52569666999995,8420.73515625,0.001,18,1491282.803125
0.28,334100,18362,7120,81.65,334226,-382.63222125,8394.5728515625,0.001,18,1993096.3078125
0.27,334200,18374,7121,82.5,334326,-388.29976817000005,8490.03427734375,0.001,18,1565351.31171875
0.27,334300,18388,7122,82.5,334426,-384.35964974,8479.8791015625,0.001,18,1291349.21875
0.28,334360,18396,7123,82.09,334485,-383.70320532000005,8395.894921875,0.001,18,1916076.28359375
0.27,334460,18409,7124,82.78,334585,-388.87931645000003,8495.1330078125,0.001,18,1680212.86015625
0.27,334540,18420,7125,82.98,334662,-388.06557663,8525.4091796875,0.001,18,1384752.853125
0.28,334580,18427,7126,82.46,334710,-379.33516334,8462.8224609375,0.001,18,1394180.68046875
0.29,334620,18432,7127,81.82,334746,-371.1316360100001,8564.433984375,0.001,18,1224212.3390625
0.29,334720,18444,7128,81.82,334846,-369.22581797,8513.70986328125,0.001,18,1397185.4140625
0.29,334820,18458,7129,81.82,334946,-371.56324341,8503.51796875,0.001,18,1679865.159375
0.29,334920,18472,7130,81.82,335046,-365.1286513400001,8460.20869140625,0.001,18,1712025.30078125
0.3,334980,18479,7131,81.37,335101,-360.8441469400001,8499.85087890625,0.001,18,1504236.27734375
0.29,335080,18493,7132,82.05,335201,-367.16459843000007,8439.68134765625,0.001,18,2294756.11171875
0.3,335140,18504,7133,81.76,335272,-359.62554506,8515.2048828125,0.001,18,1739896.375
0.3,335240,18514,7134,81.76,335372,-358.47861609,8519.6033203125,0.001,18,1503176.0046875
0.3,335340,18527,7135,81.76,335472,-359.5911339,8535.36455078125,0.001,18,1616670.05234375
0.29,335440,18540,7136,82.65,335572,-365.27892308,8514.94375,0.001,18,1272478.64375
0.29,335540,18553,7137,82.65,335672,-370.57913635000006,8568.72861328125,0.001,18,1603552.9796875
0.29,335640,18566,7138,82.65,335772,-367.65982165,8566.61728515625,0.001,18,1613580.37734375
0.3,,18567,7139,81.68,335775,-360.24083607,,,18,
0.3,335740,18580,7140,81.68,335875,-360.50113506,8517.75478515625,0.001,18,1689423.8640625
0.3,335840,18591,7141,81.68,335975,-357.22293434,8535.81572265625,0.001,18,2316430.765625
0.3,335940,18606,7142,81.68,336075,-355.5096697200001,8534.396484375,0.001,18,1622617.52265625
0.3,336040,18618,7143,81.68,336175,-355.67568636000004,8507.42109375,0.001,18,2025417.384375
0.3,336140,18631,7144,81.68,336275,-354.8087551400001,8486.8521484375,0.001,18,2000677.3
0.3,336240,18645,7145,81.68,336375,-359.43481110999994,8576.23505859375,0.001,18,1391801.71796875
0.29,336340,18658,7146,82.13,336475,-363.15292359,8556.24580078125,0.001,18,1560697.45859375
0.29,336440,18671,7147,82.13,336575,-361.12710963999996,8563.90234375,0.001,18,1335905.70390625
0.29,336540,18683,7148,82.13,336675,-358.2645065,8511.5955078125,0.001,18,2054953.55546875
0.3,336560,18685,7149,81.31,336693,-353.94476601,8553.00771484375,0.001,18,1828641.421875
0.31,336620,18694,7150,80.94,336756,-351.26155474,8622.51025390625,0.001,18,1537518.5828125
0.31,336720,18708,7151,80.94,336856,-352.1512914500001,8585.75615234375,0.001,18,1514092.9734375
0.31,336820,18721,7152,80.94,336956,-348.29291915,8499.58232421875,0.001,17,2853604.2609375
0.3,336920,18735,7153,81.79,337056,-352.32305837,8535.090625,0.001,17,1568543.67265625
0.3,337020,18748,7154,81.79,337156,-348.3309129,8575.14052734375,0.001,17,1908004.6578125
0.3,337120,18760,7155,81.79,337256,-341.55490108,8564.6326171875,0.001,17,1733284.07109375
0.3,337220,18773,7156,81.79,337356,-347.58245630000005,8522.11630859375,0.001,17,1741327.76875
0.3,337320,18787,7157,81.79,337456,-355.21207187000005,8631.944140625,0.001,17,1555807.078125
0.3,337420,18802,7158,81.79,337556,-358.53876677000005,8630.6765625,0.001,17,1879293.1046875
0.3,337460,18807,7159,81.57,337596,-358.848026,8679.2849609375,0.001,17,1322167.003125
0.31,337520,18816,7160,81.18,337657,-355.8781411500001,8666.84423828125,0.001,17,1152770.271875
0.31,337620,18829,7161,81.18,337757,-357.50864539,8601.8498046875,0.001,17,1851860.34296875
0.32,337700,18838,7162,80.85,337824,-355.1641567900001,8590.7484375,0.001,17,1919676.94921875
0.32,337800,18850,7163,80.85,337924,-352.97123907,8655.18720703125,0.001,17,1863002.63828125
0.32,337900,18862,7164,80.85,338024,-353.30705980000005,8599.129296875,0.001,17,2061600.3328125
0.31,338000,18876,7165,81.81,338124,-360.68344184,8674.6419921875,0.001,17,1667024.56484375
0.31,338100,18889,7166,81.81,338224,-356.5921417500001,8676.32919921875,0.001,17,1487671.5640625
0.31,,18891,7167,81.76,338237,-356.47102674,,,17,
0.31,338200,18904,7168,81.76,338337,-359.04970824,8582.21962890625,0.001,17,2053495.09375
0.31,338300,18917,7169,81.76,338437,-362.14669915999997,8642.058203125,0.001,17,2383628.7484375
0.31,338400,18930,7170,81.76,338537,-362.7226388099999,8683.07431640625,0.001,17,1369288.63046875
0.3,338500,18941,7171,82.25,338637,-368.83358415000004,8635.53115234375,0.001,17,1793826.2328125
0.3,338600,18954,7172,82.25,338737,-372.2986229,8625.54130859375,0.001,17,2076270.153125
0.3,338700,18967,7173,82.25,338837,-372.7052989400001,8625.032421875,0.001,17,1867958.90703125
0.29,338800,18982,7174,83.11,338937,-376.44532906999996,8637.1005859375,0.001,17,1906082.803125
0.29,338900,18995,7175,83.11,339037,-374.80636078000003,8713.22705078125,0.001,17,1132218.87890625
0.28,339000,19009,7176,83.99,339137,-379.2595630100001,8660.7400390625,0.001,17,1438319.75625
0.29,339020,19012,7177,83.14,339152,-374.42374722000005,8648.7765625,0.001,17,2440484.9171875
0.29,339120,19026,7178,83.14,339252,-372.84961279000004,8715.11865234375,0.001,17,1637472.0390625
0.29,339220,19041,7179,83.14,339352,-372.01153640999996,8729.27373046875,0.001,17,1670899.9
0.3,339240,19043,7180,82.25,339363,-367.04140771,8711.76396484375,0.001,17,2091185.30078125
0.31,339320,19055,7181,82.18,339456,-365.8463599999999,8749.3677734375,0.001,17,1389179.7234375
0.31,339420,19068,7182,82.18,339556,-366.73868918999995,8733.7796875,0.001,17,1176221.734375
0.31,339520,19081,7183,82.18,339656,-373.14658914999995,8661.8623046875,0.001,17,2133270.196875
0.31,339620,19094,7184,82.18,339756,-378.61233728999997,8735.017578125,0.001,17,1534400.12265625
0.3,339720,19106,7185,82.98,339856,-381.1326252799999,8742.896875,0.001,17,2187479.67421875
0.29,339820,19118,7186,83.75,339956,-386.60762617999995,8734.05634765625,0.001,17,1200757.1515625
0.29,339920,19130,7187,83.75,340056,-390.63345523,8716.30693359375,0.001,17,1299808.728125
0.28,340020,19142,7188,84.34,340156,-396.29911634999996,8790.79560546875,0.001,17,1604083.509375
0.29,340040,19144,7189,83.47,340169,-392.1314451,8729.0892578125,0.001,17,2189014.89609375
0.28,340140,19158,7190,83.57,340269,-393.72517339000007,8710.91298828125,0.001,17,1777729.9890625
0.29,340200,19166,7191,83.13,340325,-393.6061874299999,8782.5337890625,0.001,17,1822267.0
0.28,340300,19178,7192,83.76,340425,-396.66981601,8819.2890625,0.001,17,1461996.9078125
0.28,340400,19191,7193,83.76,340525,-398.52945122999995,8751.22412109375,0.001,17,2068413.996875
0.27,340500,19203,7194,84.7,340625,-404.71136100999996,8724.83857421875,0.001,17,2089630.278125
0.27,340600,19217,7195,84.7,340725,-407.2551830199999,8730.51923828125,0.001,17,2224162.01875
0.27,340700,19231,7196,84.7,340825,-410.1485846599999,8860.80927734375,0.001,17,1397058.69140625
0.27,340800,19246,7197,84.7,340925,-407.43309207,8760.075390625,0.001,17,1717742.70234375
0.27,340880,19258,7198,85.4,341008,-408.18745925,8867.45859375,0.001,17,1339250.6125
0.27,340980,19271,7199,85.4,341108,-409.70554675,8868.65869140625,0.001,17,1354915.15703125
0.27,341080,19284,7200,85.4,341208,-405.72065825999994,8886.75849609375,0.001,17,1562809.553125
0.27,341180,19297,7201,85.4,341308,-409.56953844,8789.26787109375,0.001,17,1440619.7890625
0.27,341280,19312,7202,85.4,341408,-413.71490564999993,8891.96552734375,0.001,17,1541070.46484375
0.27,,19313,7203,84.58,341414,-414.07954543,,,17,
0.27,341380,19328,7204,84.58,341514,-409.78352235,8834.53701171875,0.001,17,1867400.59765625
0.26,341480,19342,7205,85.29,341614,-414.18635086,8835.75751953125,0.001,17,2057934.14765625
0.26,341580,19355,7206,85.29,341714,-412.01213194999997,8828.32529296875,0.001,17,1926516.90234375
0.26,341680,19365,7207,85.29,341814,-409.80157288999993,8859.4537109375,0.001,17,1937443.96015625
0.25,341780,19377,7208,85.91,341914,-416.81797990000007,8935.278515625,0.001,17,1256152.54453125
0.24,341880,19390,7209,86.4,342014,-423.5647532400001,8836.0779296875,0.001,17,2222335.871875
0.24,341980,19402,7210,86.4,342114,-426.18988565,8869.37568359375,0.001,17,1872373.20390625
0.24,342080,19415,7211,86.4,342214,-426.85750041,8840.728125,0.001,17,1785131.1546875
0.25,342100,19417,7212,85.54,342228,-426.14662885000007,8914.31611328125,0.001,17,1755962.32265625
0.26,342180,19430,7213,85.43,342317,-421.71123809000005,8910.2623046875,0.001,17,1614379.7359375
0.27,342240,19437,7214,84.9,342364,-415.4378833900001,8913.98564453125,0.001,17,885929.475
0.26,342340,19450,7215,85.7,342464,-417.17526115,8806.7556640625,0.001,17,2413846.6375
0.25,342440,19465,7216,86.57,342564,-421.6195667400001,8901.22919921875,0.001,17,1533429.1890625
0.24,342540,19477,7217,87.06,342664,-421.48241950999994,8876.45068359375,0.001,17,2222008.103125
0.23,342640,19492,7218,87.38,342764,-424.80100051999995,8904.58603515625,0.001,17,1941345.6125
0.23,342740,19506,7219,87.38,342864,-424.20456523,8885.2171875,0.001,17,2425940.99609375
0.23,342840,19518,7220,87.38,342964,-417.99812340999995,8920.52265625,0.001,17,1653844.7890625
0.23,342940,19532,7221,87.38,343064,-416.1268565099999,8885.33994140625,0.001,17,1642814.6875
0.23,343040,19546,7222,87.38,343164,-420.32096639999986,8821.779296875,0.001,17,2479399.22890625
0.22,343140,19560,7223,87.79,343264,-421.0517935699999,8952.283984375,0.001,17,1947138.45703125
0.23,343180,19566,7224,87.25,343310,-416.6081099099998,8892.64150390625,0.001,17,2193375.5203125
0.23,343200,19568,7225,86.65,343327,-415.36139975,8949.38427734375,0.001,17,1222517.73828125
0.23,343220,19573,7226,86.5,343360,-415.67562443,8904.37685546875,0.001,17,1949459.5359375
0.22,343320,19586,7227,87.14,343460,-421.67755898,8945.91767578125,0.001,17,2232376.7796875
0.22,343420,19599,7228,87.14,343560,-419.75613582000005,8912.930078125,0.001,17,1867264.52109375
0.22,343520,19612,7229,87.14,343660,-421.16008961000006,8924.21171875,0.001,17,1629843.49609375
0.22,343620,19624,7230,87.14,343760,-425.4552165400001,8952.4515625,0.001,17,2027393.60546875
0.21,343720,19637,7231,87.59,343860,-432.1635742,8977.8943359375,0.001,17,1476659.171875
0.21,343820,19650,7232,87.59,343960,-434.64615995,8993.19794921875,0.001,17,1567592.953125
0.2,343920,19663,7233,87.88,344060,-435.27263485,8964.4119140625,0.001,17,1510977.7390625
0.2,344020,19674,7234,87.88,344160,-431.7922535099999,8940.79345703125,0.001,17,2457441.934375
0.2,344120,19687,7235,87.88,344260,-432.89846676,8888.85107421875,0.001,17,1901370.40625
0.2,344220,19699,7236,87.88,344360,-428.85338162,8953.08681640625,0.001,17,1781141.15390625
0.2,344320,19712,7237,87.88,344460,-423.23379239999997,8979.06748046875,0.001,17,2159941.19765625
0.2,344420,19724,7238,87.88,344560,-427.94274477,8984.0171875,0.001,17,1490859.08515625
0.2,344460,19727,7239,88.06,344581,-428.6041597599999,9062.2630859375,0.001,17,1822624.40078125
0.2,344560,19738,7240,88.06,344681,-426.57227876999997,9072.06611328125,0.001,17,1286849.6234375
0.21,,19741,7241,87.25,344700,-420.55822966999995,,,17,
0.22,344660,19754,7242,87.22,344797,-422.9638098999999,8971.54521484375,0.001,17,1746420.284375
0.22,344760,19768,7243,87.22,344897,-422.68244937,9014.4923828125,0.001,17,1649477.03125
0.23,344800,19773,7244,86.52,344927,-417.76210905,8953.87099609375,0.001,17,2556833.9484375
0.23,344900,19786,7245,86.52,345027,-412.83790932000005,8984.89580078125,0.001,17,1696833.06875
0.23,345000,19799,7246,86.52,345127,-412.50859678,9034.77412109375,0.001,17,2659088.340625
0.23,345100,19809,7247,86.52,345227,-419.3613695199999,8996.53603515625,0.001,17,2267954.0078125
0.23,345200,19823,7248,86.52,345327,-421.92410474999997,8994.40107421875,0.001,17,1744184.2609375
0.22,345300,19836,7249,87.34,345427,-428.98191287999987,8965.3798828125,0.001,17,1945069.64375
0.21,345400,19851,7250,87.71,345527,-429.19443650999995,9035.91572265625,0.001,17,1661932.7140625
