time/fps,time/episodes,time/time_elapsed,train/actor_loss,rollout/success rate,train/n_updates,time/total timesteps,train/critic_loss,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
18,6339,31014,710.9413818359375,0.27,573920,574032,6539.787057495118,0.001,-260.45361881,82.84
18,6340,31028,704.5273010253907,0.26,574020,574132,6882.575505065918,0.001,-257.40124229,83.7
18,6341,31040,711.9538452148438,0.27,574100,574202,6904.348759460449,0.001,-255.08266743000001,83.4
18,6342,31058,704.908447265625,0.27,574200,574302,7207.115896606445,0.001,-255.82074451,83.4
18,6343,31074,705.489697265625,0.27,574300,574402,4609.962191772461,0.001,-258.83176491,83.4
18,6344,31076,,0.27,,574407,,,-258.09785619999997,82.84
18,6345,31094,711.9405639648437,0.26,574400,574507,6347.295037841797,0.001,-256.50329460000006,83.52
18,6346,31111,705.9350036621094,0.25,574500,574607,8475.529011535644,0.001,-259.34730625,84.25
18,6347,31119,700.7716735839844,0.25,574540,574646,7655.4292861938475,0.001,-259.41134817,84.03
18,6348,31139,699.5856628417969,0.25,574640,574746,9528.321920776367,0.001,-257.56035486,84.03
18,6349,31155,702.1536437988282,0.25,574740,574846,5995.312097167969,0.001,-259.40743879,84.03
18,6350,31172,718.3526489257813,0.25,574840,574946,5221.3727554321285,0.001,-262.97353060000006,84.03
18,6351,31176,701.5265747070313,0.26,574860,574970,6970.826953125,0.001,-258.33264472999997,83.27
18,6352,31190,709.8130554199219,0.26,574960,575070,8093.772866821289,0.001,-255.34771815999997,83.27
18,6353,31205,704.3133178710938,0.26,575060,575170,7739.849436950683,0.001,-253.45574710999998,83.27
18,6354,31222,705.3725708007812,0.25,575160,575270,8460.959982299804,0.001,-257.34883505,84.02
18,6355,31237,704.3975463867188,0.25,575260,575370,5281.82921295166,0.001,-254.23334576000002,84.02
18,6356,31248,711.2883911132812,0.26,575320,575426,6502.471507263183,0.001,-251.02899979000006,83.58
18,6357,31263,705.3900085449219,0.26,575420,575526,8226.582009887696,0.001,-251.40921001000004,83.58
18,6358,31270,704.4240844726562,0.27,575460,575565,9883.426779174804,0.001,-250.87094962,82.97
18,6359,31281,705.4441711425782,0.28,575520,575630,9208.37320251465,0.001,-248.73391987,82.62
18,6360,31298,706.4425048828125,0.28,575620,575730,7406.614251708985,0.001,-251.77993507000002,82.62
18,6361,31317,703.8669555664062,0.28,575720,575830,8736.237168884278,0.001,-253.05076612000002,82.62
18,6362,31330,706.9323974609375,0.28,575820,575930,7328.868478393555,0.001,-254.35463432000003,82.62
18,6363,31347,698.9709045410157,0.28,575920,576030,3817.2673477172852,0.001,-254.2151076,82.62
18,6364,31361,711.982568359375,0.28,576020,576130,4646.411766052246,0.001,-255.47782983000005,82.62
18,6365,31381,698.8243041992188,0.28,576120,576230,7799.874047851563,0.001,-252.29485475,82.62
18,6366,31397,714.8383728027344,0.28,576220,576330,7901.771997070313,0.001,-249.67696970000006,82.62
18,6367,31399,,0.29,,576338,,,-247.24831866000005,81.7
18,6368,31419,708.4602294921875,0.28,576320,576438,6555.169458007813,0.001,-249.98873945000003,82.64
18,6369,31439,702.2375732421875,0.28,576420,576538,9422.726846313477,0.001,-248.72239123000003,82.64
18,6370,31457,702.0826843261718,0.27,576520,576638,7252.319116210938,0.001,-253.43050291000006,83.4
18,6371,31478,708.6836730957032,0.27,576620,576738,6610.895040893554,0.001,-263.0521900300001,83.4
18,6372,31497,701.7296325683594,0.27,576720,576838,6775.142764282226,0.001,-261.07360560000006,83.4
18,6373,31512,703.41796875,0.27,576820,576938,4265.249301147461,0.001,-263.43738231000003,83.4
18,6374,31528,701.5428466796875,0.27,576920,577038,6403.216761779785,0.001,-266.01366638,83.4
18,6375,31547,695.4383056640625,0.27,577020,577138,8960.158377075195,0.001,-268.48462528,83.4
18,6376,31562,700.0030456542969,0.26,577120,577238,5319.280541992188,0.001,-270.19669177,83.93
18,6377,31566,702.1277893066406,0.26,577140,577254,5998.846154785157,0.001,-269.55090650999995,83.16
18,6378,31582,699.9609313964844,0.26,577240,577354,6375.812147521972,0.001,-271.53050153,83.16
18,6379,31600,698.8527709960938,0.26,577340,577454,6098.170404052735,0.001,-265.21833668000005,83.16
18,6380,31619,708.534912109375,0.26,577440,577554,6334.03685913086,0.001,-270.49583106,83.16
18,6381,31637,704.3614868164062,0.26,577540,577654,7949.620520019531,0.001,-272.87183042000004,83.16
18,6382,31654,704.1637939453125,0.26,577640,577754,5809.815588378906,0.001,-277.50421449000004,83.16
18,6383,31674,699.9555419921875,0.25,577740,577854,9855.036489868164,0.001,-279.82085431,84.04
18,6384,31679,708.2464782714844,0.26,577760,577878,3569.8462188720705,0.001,-276.8621648,83.28
18,6385,31695,701.0959106445313,0.26,577860,577978,7244.831730651856,0.001,-277.59027628,83.28
18,6386,31707,700.4814392089844,0.27,577920,578035,6027.633525085449,0.001,-274.35904652,82.85
18,6387,31712,695.2345947265625,0.28,577940,578056,8314.7234664917,0.001,-268.45081623,82.06
18,6388,31735,702.0028015136719,0.27,578040,578156,8437.15859375,0.001,-271.50692942,82.48
18,6389,31755,709.7842590332032,0.26,578140,578256,6520.709390258789,0.001,-280.96726685,82.66
18,6390,31773,696.1189025878906,0.25,578240,578356,8867.290042114259,0.001,-285.93139856,83.48
18,6391,31791,698.4176208496094,0.24,578340,578456,6149.660571289062,0.001,-287.68262899999996,84.18
18,6392,31810,706.4284301757813,0.24,578440,578556,5684.458596801758,0.001,-289.52478047999995,84.18
18,6393,31829,703.4820922851562,0.23,578540,578656,6696.157162475586,0.001,-291.70242923,84.97
18,6394,31847,704.7566467285156,0.23,578640,578756,7592.094946289062,0.001,-290.55889324,84.97
18,6395,31863,705.2658569335938,0.22,578740,578856,7088.080509948731,0.001,-293.10922353,85.63
18,6396,31866,705.6366455078125,0.23,578760,578874,5967.5535339355465,0.001,-290.21001331,84.81
18,6397,31871,705.1770385742187,0.23,578780,578897,8922.610693359375,0.001,-290.66739396,84.57
18,6398,31886,705.7748962402344,0.23,578880,578997,8276.908686828614,0.001,-291.31517076999995,84.57
18,6399,31898,700.0363342285157,0.24,578940,579051,6068.721243286132,0.001,-289.51926281,84.11
18,6400,31915,700.208984375,0.23,579040,579151,7692.845726013184,0.001,-292.33662002,84.63
18,6401,31920,702.7023193359375,0.23,579060,579174,7181.890505981445,0.001,-292.29708266,84.8
18,6402,31937,704.0064819335937,0.22,579160,579274,6903.884909057617,0.001,-295.12226778,84.99
18,6403,31959,705.6912353515625,0.21,579260,579374,7563.937532043457,0.001,-301.88182290000003,85.87
18,6404,31973,711.4111877441406,0.22,579340,579455,6828.144879150391,0.001,-299.50690281000004,85.68
18,6405,31983,699.9089111328125,0.23,579420,579527,9972.111099243164,0.001,-296.07136854,85.4
18,6406,31998,699.7019653320312,0.22,579520,579627,5464.631069946289,0.001,-299.93661917000003,86.18
18,6407,32013,698.8797546386719,0.22,579620,579727,7238.647201538086,0.001,-300.51277662999996,86.18
18,6408,32030,706.3517700195313,0.22,579720,579827,9209.415815734863,0.001,-301.3424170999999,86.18
18,6409,32043,712.0673278808594,0.23,579780,579885,4438.702632141113,0.001,-299.7326692,85.76
18,6410,32059,707.8860229492187,0.23,579880,579985,9173.247702026367,0.001,-298.70030366,85.76
18,6411,32061,,0.24,,579991,,,-292.99236704000003,84.82
18,6412,32063,,0.25,,579999,,,-289.92603445000003,83.9
18,6413,32081,698.3579223632812,0.25,579980,580099,10090.180554199218,0.001,-296.89248215000003,83.9
18,6414,32089,709.8122924804687,0.25,580020,580137,9130.328854370116,0.001,-296.51859922000006,83.68
18,6415,32107,704.5944885253906,0.25,580120,580237,8172.270834350586,0.001,-292.55914761,83.68
18,6416,32117,708.2285461425781,0.26,580200,580305,8216.905935668945,0.001,-288.7035541,83.36
18,6417,32126,703.1375793457031,0.27,580240,580353,8137.755180358887,0.001,-288.98161706999997,82.84
18,6418,32141,704.5752136230469,0.27,580340,580453,7251.609832763672,0.001,-289.18811851,82.84
18,6419,32152,705.1254089355468,0.28,580400,580513,9405.777642822266,0.001,-285.54031634999996,82.44
18,6420,32168,700.6215393066407,0.28,580500,580613,7069.844200134277,0.001,-285.31350627000006,82.44
18,6421,32185,703.9601257324218,0.28,580600,580713,5568.407318115234,0.001,-282.67902559000004,82.44
18,6422,32203,699.2848266601562,0.28,580700,580813,6591.20405883789,0.001,-286.33666479,82.44
18,6423,32219,701.5898315429688,0.28,580800,580913,5254.686859130859,0.001,-288.59667888,82.44
18,6424,32242,704.9317321777344,0.28,580900,581013,7269.156625366211,0.001,-289.85165197,82.44
18,6425,32261,698.6288391113281,0.28,581000,581113,6683.578805541993,0.001,-292.64135912,82.44
18,6426,32263,,0.29,,581119,,,-287.48395653999995,81.5
18,6427,32267,703.9879699707031,0.3,581020,581139,6210.042985534668,0.001,-284.64019495,80.7
18,6428,32270,701.8611938476563,0.31,581040,581150,7458.685949707031,0.001,-280.48934126,79.81
18,6429,32290,695.4028198242188,0.31,581140,581250,11606.02042236328,0.001,-279.93818495000005,79.81
17,6430,32307,706.7395935058594,0.31,581240,581350,7639.9934951782225,0.001,-273.63423705,79.81
17,6431,32324,702.5806945800781,0.3,581340,581450,4778.319071960449,0.001,-277.15975552000003,80.67
17,6432,32342,700.8579772949219,0.29,581440,581550,9737.897889709473,0.001,-281.62805339000005,81.34
17,6433,32361,700.9263549804688,0.29,581540,581650,7355.664459228516,0.001,-280.84587953000005,81.34
17,6434,32378,701.52431640625,0.29,581640,581750,8517.489366149903,0.001,-281.31359417000004,81.34
17,6435,32400,699.9454833984375,0.28,581740,581850,5861.3957595825195,0.001,-286.35670901000003,82.18
17,6436,32419,702.0195861816406,0.28,581840,581950,10353.090850830078,0.001,-288.26603403,82.18
17,6437,32434,701.4726135253907,0.28,581940,582050,5625.286178588867,0.001,-286.71272883000006,82.18
17,6438,32451,699.1003662109375,0.28,582040,582150,6457.972682189941,0.001,-287.02069573,82.18
17,6439,32468,704.4876281738282,0.28,582140,582250,11534.686727905273,0.001,-287.18426098000003,82.18
17,6440,32483,705.7318969726563,0.28,582240,582350,3614.5049255371096,0.001,-293.93914579000005,82.18
17,6441,32486,,0.28,,582360,,,-292.74714551000005,81.58
17,6442,32504,700.0041076660157,0.29,582340,582451,6796.42280883789,0.001,-292.39613486999997,81.49
17,6443,32520,693.3967407226562,0.29,582440,582551,4625.458630371094,0.001,-288.08533115,81.49
17,6444,32537,705.0763610839844,0.28,582540,582651,7460.053033447266,0.001,-291.90810807,82.44
17,6445,32557,696.4735168457031,0.28,582640,582751,11724.11508178711,0.001,-302.88450196,82.44
17,6446,32575,703.9213989257812,0.28,582740,582851,5917.272543334961,0.001,-307.53808874000003,82.44
17,6447,32581,704.6089721679688,0.28,582760,582874,8088.920231628418,0.001,-307.49642113000004,82.28
17,6448,32596,703.9224365234375,0.29,582840,582952,4594.479516601563,0.001,-306.45366079,82.06
17,6449,32610,708.6192138671875,0.3,582920,583037,7199.139938354492,0.001,-307.28040828,81.91
17,6450,32618,709.9653686523437,0.31,582960,583076,4096.331402587891,0.001,-301.17781382000004,81.3
17,6451,32635,704.7383483886719,0.3,583060,583176,5713.513537597656,0.001,-304.69680888,82.06
17,6452,32659,708.6518737792969,0.3,583160,583276,6512.020092773438,0.001,-304.08584574,82.06
17,6453,32681,707.8327880859375,0.3,583260,583376,5722.926480102539,0.001,-304.69192362999996,82.06
17,6454,32682,703.3169311523437,0.31,583280,583381,7209.061976623535,0.001,-300.49970667,81.11
17,6455,32703,693.9793518066406,0.31,583380,583481,7927.954728698731,0.001,-303.42256648000006,81.11
17,6456,32719,701.4597229003906,0.3,583480,583581,9131.076121520997,0.001,-306.96583415000003,81.55
17,6457,32735,701.0121704101563,0.3,583580,583681,5833.743965148926,0.001,-309.09325628000005,81.55
17,6458,32751,701.9969543457031,0.29,583680,583781,7650.205575561524,0.001,-314.31443278,82.16
17,6459,32770,702.2806884765625,0.28,583780,583881,4097.156199645996,0.001,-316.21910335,82.51
17,6460,32790,703.1049011230468,0.28,583880,583981,7564.887480163574,0.001,-313.1458432,82.51
17,6461,32799,705.8339477539063,0.29,583920,584024,7289.161804199219,0.001,-311.07142834,81.94
17,6462,32814,701.5006958007813,0.29,584020,584124,8405.818795776368,0.001,-311.29636165000005,81.94
17,6463,32838,703.4193298339844,0.29,584120,584224,7745.424859619141,0.001,-312.19694667000005,81.94
17,6464,32858,707.0361572265625,0.29,584220,584324,7989.990287780762,0.001,-312.87935536000003,81.94
17,6465,32876,699.9568420410156,0.29,584320,584424,8345.343934631348,0.001,-313.81761949,81.94
17,6466,32879,,0.3,,584438,,,-312.36517611,81.08
17,6467,32895,697.9662841796875,0.29,584420,584538,6543.329127502441,0.001,-317.15580346,82.0
17,6468,32898,695.4173583984375,0.3,584440,584552,9378.190060424804,0.001,-314.55542137000003,81.14
17,6469,32915,706.1508361816407,0.3,584540,584652,5225.499342346191,0.001,-314.18406226,81.14
17,6470,32933,708.3636779785156,0.3,584640,584752,3461.6254653930664,0.001,-315.68560852999997,81.14
17,6471,32937,705.896533203125,0.31,584660,584769,8551.44246826172,0.001,-304.52461367,80.31
17,6472,32946,703.4793518066406,0.32,584700,584805,9019.994496154784,0.001,-302.43378233000004,79.67
17,6473,32964,700.1812683105469,0.32,584800,584905,7976.13805847168,0.001,-302.94757439,79.67
17,6474,32983,699.2188781738281,0.32,584900,585005,9194.656393432617,0.001,-301.05783492,79.67
17,6475,32999,708.6547241210938,0.32,585000,585105,3224.534523010254,0.001,-298.55226339,79.67
17,6476,33021,709.4852478027344,0.32,585100,585205,5791.45630493164,0.001,-304.67564997000005,79.67
17,6477,33040,699.6770935058594,0.31,585200,585305,6585.711990356445,0.001,-308.87532582000006,80.51
17,6478,33057,711.5139221191406,0.31,585300,585405,5428.292196655273,0.001,-304.60184271,80.51
17,6479,33078,694.0423889160156,0.31,585400,585505,8391.82518310547,0.001,-305.42320913,80.51
17,6480,33098,695.741162109375,0.31,585500,585605,7985.823889160156,0.001,-306.87599753,80.51
17,6481,33115,703.4051452636719,0.31,585600,585705,7423.81953125,0.001,-302.03468313999997,80.51
17,6482,33132,706.7954956054688,0.31,585700,585805,5413.7568435668945,0.001,-297.17002611,80.51
17,6483,33155,699.2966491699219,0.31,585800,585905,7771.245086669922,0.001,-296.58899290999994,80.51
17,6484,33174,706.0472290039063,0.3,585900,586005,8175.616967773438,0.001,-302.12453935999997,81.27
17,6485,33192,705.6475036621093,0.3,586000,586105,7763.937576293945,0.001,-302.60452096999995,81.27
17,6486,33211,704.6703002929687,0.29,586100,586205,7182.099061584473,0.001,-306.12666513,81.7
17,6487,33230,702.8197265625,0.28,586200,586305,8775.338568115234,0.001,-307.96337798,82.49
17,6488,33254,702.276611328125,0.28,586300,586405,7317.664984130859,0.001,-308.36322520999994,82.49
17,6489,33269,696.7701354980469,0.28,586400,586505,7040.3669357299805,0.001,-304.24747153,82.49
17,6490,33288,702.5805297851563,0.28,586500,586605,6946.23091430664,0.001,-301.60634138,82.49
17,6491,33307,707.5333984375,0.28,586600,586705,4595.055645751953,0.001,-303.96403835999996,82.49
17,6492,33325,703.4825256347656,0.28,586700,586805,8404.272164916993,0.001,-301.77211132,82.49
17,6493,33343,703.525390625,0.28,586800,586905,7138.607192993164,0.001,-303.95444732,82.49
17,6494,33363,709.2834716796875,0.28,586900,587005,7408.705615234375,0.001,-306.16625613,82.49
17,6495,33379,702.7460510253907,0.28,587000,587105,7410.582565307617,0.001,-306.02492668,82.49
17,6496,33398,704.0777648925781,0.27,587100,587205,5202.801594543457,0.001,-308.64960087000003,83.31
17,6497,33405,710.265673828125,0.27,587120,587235,7259.53017578125,0.001,-308.75810407999995,83.38
17,6498,33419,695.9327331542969,0.27,587220,587335,8934.436154174804,0.001,-309.08530442,83.38
17,6499,33437,695.9014282226562,0.26,587320,587435,9743.859408569337,0.001,-309.97553747999996,83.84
17,6500,33453,710.5544494628906,0.26,587420,587535,6514.395527648926,0.001,-312.75448168,83.84
17,6501,33469,700.6330810546875,0.25,587520,587635,12015.233618164062,0.001,-316.12154053,84.61
17,6502,33487,706.7472351074218,0.25,587620,587735,6127.350192260742,0.001,-315.33196723000003,84.61
17,6503,33490,703.3543884277344,0.26,587640,587746,5195.756509399414,0.001,-308.43926143,83.72
17,6504,33506,705.8640686035156,0.25,587740,587846,6785.16088256836,0.001,-308.37034575999996,83.91
17,6505,33510,698.5234436035156,0.25,587760,587868,7369.1853805542,0.001,-308.24155497,83.41
17,6506,33531,698.7357543945312,0.25,587860,587968,7384.609483337403,0.001,-309.74529961,83.41
17,6507,33551,706.0284729003906,0.25,587960,588068,7200.999385070801,0.001,-310.70600704000003,83.41
17,6508,33565,705.8014465332031,0.25,588060,588168,7113.555743408203,0.001,-312.38878210999997,83.41
17,6509,33573,699.1719482421875,0.25,588100,588214,7214.714576721191,0.001,-312.40591874999996,83.29
17,6510,33596,705.1562805175781,0.25,588200,588314,6800.280000305176,0.001,-312.44663195,83.29
17,6511,33614,697.0923095703125,0.24,588300,588414,6048.457382202148,0.001,-316.23333575,84.23
17,6512,33635,704.3782165527343,0.23,588400,588514,9004.585540771484,0.001,-318.15989536000006,85.15
17,6513,33650,708.5564819335938,0.23,588500,588614,7830.426501464844,0.001,-314.26593534,85.15
17,6514,33664,698.1346984863281,0.22,588600,588714,8113.616879272461,0.001,-316.10340074000004,85.77
17,6515,33680,704.8005432128906,0.22,588700,588814,8420.457887268067,0.001,-316.38669559000004,85.77
17,6516,33695,700.5238098144531,0.21,588800,588914,8401.080004882813,0.001,-324.27145267,86.09
17,6517,33712,698.3674194335938,0.2,588900,589014,5742.688020324707,0.001,-327.92192658,86.61
17,6518,33731,700.6788024902344,0.2,589000,589114,9236.143969726563,0.001,-330.21133556999996,86.61
17,6519,33750,698.2539184570312,0.19,589100,589214,7790.018620300293,0.001,-334.95752570999997,87.01
17,6520,33772,709.6434692382812,0.19,589200,589314,7420.579847717285,0.001,-334.36044262999997,87.01
17,6521,33787,701.4998657226563,0.19,589300,589414,10315.960467529298,0.001,-334.90563419000006,87.01
17,6522,33790,707.7781799316406,0.2,589320,589427,8175.381533813476,0.001,-331.89933618000003,86.14
17,6523,33799,711.9349975585938,0.21,589380,589485,5583.917518615723,0.001,-328.01551751,85.72
17,6524,33802,,0.22,,589500,,,-323.67651376,84.87
17,6525,33816,700.5516723632812,0.22,589480,589600,9402.7138671875,0.001,-323.48229023,84.87
17,6526,33823,704.15087890625,0.22,589520,589633,10407.042309570312,0.001,-322.91162073,85.14
