time/time_elapsed,train/actor_loss,train/learning_rate,train/critic_loss,time/total timesteps,train/n_updates,rollout/success rate,time/fps,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean
20307,6057.415673828125,0.001,610654.8330078125,385877,285860,0.0,19,3862,-4697.94985857,100.0
20333,6018.47861328125,0.001,641024.219921875,385977,285960,0.0,18,3863,-4709.320884440001,100.0
20347,6105.51708984375,0.001,561581.876171875,386077,286060,0.0,18,3864,-4657.3217196000005,100.0
20365,6057.23623046875,0.001,524798.208203125,386177,286160,0.0,18,3865,-4698.001189910001,100.0
20388,6056.30712890625,0.001,414417.4046875,386277,286260,0.0,18,3866,-4689.77538099,100.0
20409,6047.530224609375,0.001,616508.58671875,386377,286360,0.0,18,3867,-4708.77523126,100.0
20429,6023.495458984375,0.001,680862.553515625,386477,286460,0.0,18,3868,-4713.57318479,100.0
20450,6055.812939453125,0.001,459757.830078125,386577,286560,0.0,18,3869,-4691.34128363,100.0
20477,6015.591015625,0.001,834810.115625,386677,286660,0.0,18,3870,-4705.137446320001,100.0
20499,6013.39208984375,0.001,494929.460546875,386777,286760,0.0,18,3871,-4706.744042,100.0
20521,6027.66611328125,0.001,620652.460546875,386877,286860,0.0,18,3872,-4722.53786191,100.0
20536,6007.036865234375,0.001,664596.4525390625,386977,286960,0.0,18,3873,-4762.79415878,100.0
20555,5995.01943359375,0.001,598554.32890625,387077,287060,0.0,18,3874,-4793.56943317,100.0
20570,6071.40556640625,0.001,572347.289453125,387177,287160,0.0,18,3875,-4753.47339862,100.0
20590,5914.215576171875,0.001,608915.461328125,387277,287260,0.0,18,3876,-4792.556113279999,100.0
20615,5973.671923828125,0.001,616523.18359375,387377,287360,0.0,18,3877,-4796.07281805,100.0
20635,5990.874609375,0.001,689426.721484375,387477,287460,0.0,18,3878,-4818.41964365,100.0
20654,5952.798388671875,0.001,585686.70703125,387577,287560,0.0,18,3879,-4843.80254894,100.0
20670,6027.4763671875,0.001,769915.9796875,387677,287660,0.0,18,3880,-4847.53494799,100.0
20693,5950.672998046875,0.001,480010.99375,387777,287760,0.0,18,3881,-4833.58114107,100.0
20711,5927.60029296875,0.001,634227.08828125,387877,287860,0.0,18,3882,-4834.77862687,100.0
20725,6004.745703125,0.001,444824.461328125,387977,287960,0.0,18,3883,-4871.4329227200005,100.0
20752,6000.9818359375,0.001,682646.3,388077,288060,0.0,18,3884,-4929.68097542,100.0
20772,5985.236767578125,0.001,786581.872265625,388177,288160,0.0,18,3885,-4964.841086080001,100.0
20795,6005.6994140625,0.001,394916.248828125,388277,288260,0.0,18,3886,-4945.73077264,100.0
20815,6006.39345703125,0.001,397625.782421875,388377,288360,0.0,18,3887,-4942.88254614,100.0
20834,6015.13681640625,0.001,462556.85859375,388477,288460,0.0,18,3888,-4955.6630164200005,100.0
20852,6045.4814453125,0.001,507957.866796875,388577,288560,0.0,18,3889,-4960.30178082,100.0
20868,5919.90146484375,0.001,638943.53828125,388677,288660,0.0,18,3890,-5026.3413298,100.0
20886,6021.82548828125,0.001,577045.109765625,388777,288760,0.0,18,3891,-5026.8594790100005,100.0
20907,5987.7775390625,0.001,580771.0375,388877,288860,0.0,18,3892,-5039.460963009999,100.0
20940,6076.40439453125,0.001,448552.145703125,388977,288960,0.0,18,3893,-5110.12655186,100.0
20970,5976.37490234375,0.001,484138.685546875,389077,289060,0.0,18,3894,-5130.0539460400005,100.0
20991,5967.0208984375,0.001,465241.113671875,389177,289160,0.0,18,3895,-5130.38442682,100.0
21010,5976.8591796875,0.001,495329.4,389277,289260,0.0,18,3896,-5176.22476106,100.0
21025,5926.666015625,0.001,541557.76640625,389377,289360,0.0,18,3897,-5237.98610641,100.0
21052,5967.23505859375,0.001,321243.533203125,389477,289460,0.0,18,3898,-5219.58360677,100.0
21070,6027.675732421875,0.001,590293.0955078125,389577,289560,0.0,18,3899,-5241.7936704799995,100.0
21089,5987.688916015625,0.001,672054.905859375,389677,289660,0.0,18,3900,-5288.68025173,100.0
21108,5969.84853515625,0.001,673945.1984375,389777,289760,0.0,18,3901,-5290.315154510001,100.0
21138,5904.06181640625,0.001,753378.475390625,389877,289860,0.0,18,3902,-5280.4185617699995,100.0
21171,5984.0373046875,0.001,743732.82265625,389977,289960,0.0,18,3903,-5392.591492099999,100.0
21187,6021.40703125,0.001,702643.146484375,390077,290060,0.0,18,3904,-5429.24328245,100.0
21208,6004.1283203125,0.001,679115.23359375,390177,290160,0.0,18,3905,-5466.31636331,100.0
21231,6005.876123046875,0.001,444931.749609375,390277,290260,0.0,18,3906,-5499.401713509999,100.0
21249,5968.29609375,0.001,675500.797265625,390377,290360,0.0,18,3907,-5456.1171393800005,100.0
21279,5980.580908203125,0.001,863139.946875,390477,290460,0.0,18,3908,-5407.902431179999,100.0
21296,5945.096044921875,0.001,841045.998828125,390577,290560,0.0,18,3909,-5342.18046185,100.0
21312,5990.172119140625,0.001,529587.725390625,390677,290660,0.0,18,3910,-5351.055220110001,100.0
21343,6052.21572265625,0.001,713594.872265625,390777,290760,0.0,18,3911,-5316.89205914,100.0
21370,5935.0404296875,0.001,764145.087890625,390877,290860,0.0,18,3912,-5340.372875949999,100.0
21387,6042.272900390625,0.001,695392.983203125,390977,290960,0.0,18,3913,-5359.5034426,100.0
21407,5997.84921875,0.001,582010.55546875,391077,291060,0.0,18,3914,-5391.480533260001,100.0
21425,5971.433056640625,0.001,297059.9501953125,391177,291160,0.0,18,3915,-5376.8854293800005,100.0
21446,5996.458056640625,0.001,400805.9283203125,391277,291260,0.0,18,3916,-5342.621296230001,100.0
21471,6074.93251953125,0.001,487014.12421875,391377,291360,0.0,18,3917,-5367.90911765,100.0
21485,6013.05009765625,0.001,636541.25546875,391477,291460,0.0,18,3918,-5359.6583527,100.0
21512,5923.26689453125,0.001,497422.246875,391577,291560,0.0,18,3919,-5377.133036359999,100.0
21531,5925.104443359375,0.001,595937.9005859375,391677,291660,0.0,18,3920,-5359.144112099999,100.0
21554,6003.490283203125,0.001,964516.799609375,391777,291760,0.0,18,3921,-5443.543203919999,100.0
21574,5956.016357421875,0.001,735001.0609375,391877,291860,0.0,18,3922,-5429.843181939999,100.0
21592,5988.82734375,0.001,477246.562890625,391977,291960,0.0,18,3923,-5451.33420956,100.0
21619,5998.0634765625,0.001,491974.502734375,392077,292060,0.0,18,3924,-5455.0517478,100.0
21647,5942.612841796875,0.001,592660.291796875,392177,292160,0.0,18,3925,-5453.325801700001,100.0
21670,5963.964111328125,0.001,597252.08046875,392277,292260,0.0,18,3926,-5451.802695990001,100.0
21693,5947.124755859375,0.001,590707.68203125,392377,292360,0.0,18,3927,-5407.4014541000015,100.0
21711,5964.78671875,0.001,704038.3640625,392477,292460,0.0,18,3928,-5460.347736849999,100.0
21736,5959.8142578125,0.001,561115.197265625,392577,292560,0.0,18,3929,-5471.18893596,100.0
21757,5941.736181640625,0.001,724475.2751953125,392677,292660,0.0,18,3930,-5404.94974241,100.0
21780,5986.96044921875,0.001,416078.6421875,392777,292760,0.0,18,3931,-5380.26600401,100.0
21797,5933.656201171875,0.001,492874.485546875,392877,292860,0.0,18,3932,-5351.02446477,100.0
21816,5918.8208984375,0.001,707845.8140625,392977,292960,0.0,18,3933,-5354.706392020001,100.0
21851,6043.14453125,0.001,440675.3640625,393077,293060,0.0,17,3934,-5438.05227733,100.0
21873,5983.759375,0.001,688840.39296875,393177,293160,0.0,17,3935,-5389.809447809999,100.0
21890,5990.442919921875,0.001,682507.412890625,393277,293260,0.0,17,3936,-5427.93928813,100.0
21918,6052.962548828125,0.001,398321.4251953125,393377,293360,0.0,17,3937,-5398.059027269999,100.0
21931,5949.73544921875,0.001,437399.497265625,393477,293460,0.0,17,3938,-5463.31401538,100.0
21951,5978.096875,0.001,494493.9546875,393577,293560,0.0,17,3939,-5469.23106088,100.0
21967,5957.56494140625,0.001,439028.6662109375,393677,293660,0.0,17,3940,-5466.674099250001,100.0
21988,5977.6689453125,0.001,423474.352734375,393777,293760,0.0,17,3941,-5442.848934199999,100.0
22007,5978.72177734375,0.001,583477.053125,393877,293860,0.0,17,3942,-5446.81358331,100.0
22030,5995.361083984375,0.001,479926.461328125,393977,293960,0.0,17,3943,-5429.866722469999,100.0
22053,6019.753076171875,0.001,544141.698046875,394077,294060,0.0,17,3944,-5421.937428089999,100.0
22074,5966.8853515625,0.001,729438.73984375,394177,294160,0.0,17,3945,-5392.435284589999,100.0
22096,5955.39912109375,0.001,625909.19609375,394277,294260,0.0,17,3946,-5394.9963304699995,100.0
22120,5985.0826171875,0.001,403423.1208984375,394377,294360,0.0,17,3947,-5336.74919599,100.0
22143,6000.06064453125,0.001,649847.390234375,394477,294460,0.0,17,3948,-5333.081746680001,100.0
22164,5984.410400390625,0.001,560434.175,394577,294560,0.0,17,3949,-5353.593477460002,100.0
22181,5894.94453125,0.001,799704.92578125,394677,294660,0.0,17,3950,-5328.981331519999,100.0
22195,6066.755908203125,0.001,403172.909765625,394777,294760,0.0,17,3951,-5317.01494389,100.0
22221,5974.805029296875,0.001,614099.10546875,394877,294860,0.0,17,3952,-5244.828905629999,100.0
22243,5955.276708984375,0.001,636284.624609375,394977,294960,0.0,17,3953,-5216.36757333,100.0
22266,5981.037353515625,0.001,345468.6109375,395077,295060,0.0,17,3954,-5163.894131709999,100.0
22285,5917.64501953125,0.001,755835.08359375,395177,295160,0.0,17,3955,-5160.19592595,100.0
22304,5946.165576171875,0.001,558961.9734375,395277,295260,0.0,17,3956,-5148.72992555,100.0
22322,6014.356005859375,0.001,594914.1515625,395377,295360,0.0,17,3957,-5116.5189761500005,100.0
22346,5957.070849609375,0.001,524859.14609375,395477,295460,0.0,17,3958,-5104.78492797,100.0
22366,5924.301123046875,0.001,540785.2896484375,395577,295560,0.0,17,3959,-5120.80603591,100.0
22384,5986.834814453125,0.001,598470.337890625,395677,295660,0.0,17,3960,-5139.745090480001,100.0
22401,6042.5966796875,0.001,736290.573046875,395777,295760,0.0,17,3961,-5159.31579406,100.0
22433,5895.812255859375,0.001,466815.94921875,395877,295860,0.0,17,3962,-5183.7797902,100.0
22447,5982.30478515625,0.001,522183.640234375,395977,295960,0.0,17,3963,-5121.23522826,100.0
22462,5927.1880859375,0.001,473834.780859375,396077,296060,0.0,17,3964,-5138.69710358,100.0
22478,6019.11162109375,0.001,521591.54453125,396177,296160,0.0,17,3965,-5108.272939760001,100.0
22502,5991.071240234375,0.001,493482.27109375,396277,296260,0.0,17,3966,-5051.096261440001,100.0
22519,5974.094873046875,0.001,592950.784765625,396377,296360,0.0,17,3967,-5076.94006313,100.0
22538,5966.390087890625,0.001,587963.0494140625,396477,296460,0.0,17,3968,-5063.337591550001,100.0
22559,5929.26591796875,0.001,917507.326171875,396577,296560,0.0,17,3969,-5059.428604280001,100.0
22577,5983.45390625,0.001,712084.447265625,396677,296660,0.0,17,3970,-5097.4784184400005,100.0
22594,5945.229443359375,0.001,526225.190234375,396777,296760,0.0,17,3971,-5124.17032541,100.0
22612,5929.919482421875,0.001,673944.07890625,396877,296860,0.0,17,3972,-5134.67588455,100.0
22631,5927.992724609375,0.001,401463.365625,396977,296960,0.0,17,3973,-5110.035916520001,100.0
22652,5973.067919921875,0.001,574748.088671875,397077,297060,0.0,17,3974,-5124.153154160001,100.0
22684,5979.775146484375,0.001,415887.6283203125,397177,297160,0.0,17,3975,-5115.3918430700005,100.0
22703,5950.042431640625,0.001,905034.983984375,397277,297260,0.0,17,3976,-5089.65149818,100.0
22718,5935.95380859375,0.001,667588.6865234375,397377,297360,0.0,17,3977,-5119.84126875,100.0
22742,5902.229638671875,0.001,726909.658984375,397477,297460,0.0,17,3978,-5146.33719629,100.0
22764,5869.2291015625,0.001,901437.85234375,397577,297560,0.0,17,3979,-5152.7394725799995,100.0
22790,5913.2208984375,0.001,584351.62265625,397677,297660,0.0,17,3980,-5161.43696641,100.0
22805,5884.602197265625,0.001,603011.5279296875,397777,297760,0.0,17,3981,-5150.830790570001,100.0
22826,5985.078369140625,0.001,538736.762109375,397877,297860,0.0,17,3982,-5177.896971610001,100.0
22844,5905.749169921875,0.001,786210.667578125,397977,297960,0.0,17,3983,-5161.880339540001,100.0
22862,5984.51376953125,0.001,339803.406640625,398077,298060,0.0,17,3984,-5096.403789530001,100.0
22885,5908.071337890625,0.001,604494.178515625,398177,298160,0.0,17,3985,-5059.3601091400005,100.0
22906,5879.95703125,0.001,552103.944921875,398277,298260,0.0,17,3986,-5076.9547273200005,100.0
22926,6008.545166015625,0.001,454071.86953125,398377,298360,0.0,17,3987,-5077.65010468,100.0
22940,5933.33564453125,0.001,904785.38203125,398477,298460,0.0,17,3988,-5056.441936990001,100.0
22959,5910.240087890625,0.001,712884.188671875,398577,298560,0.0,17,3989,-5088.1971144300005,100.0
22976,5987.424755859375,0.001,574735.122265625,398677,298660,0.0,17,3990,-5047.37100703,100.0
22996,5911.718994140625,0.001,792220.624609375,398777,298760,0.0,17,3991,-5039.65016664,100.0
23017,5867.487109375,0.001,567592.3021484375,398877,298860,0.0,17,3992,-5036.16608663,100.0
23040,5958.9583984375,0.001,890384.63984375,398977,298960,0.0,17,3993,-4977.6788907,100.0
23058,5951.329833984375,0.001,593670.83671875,399077,299060,0.0,17,3994,-4972.20237499,100.0
23083,5889.237060546875,0.001,706965.3453125,399177,299160,0.0,17,3995,-5034.7984368,100.0
23097,5922.322119140625,0.001,627498.030078125,399277,299260,0.0,17,3996,-4976.87644234,100.0
23114,5971.331787109375,0.001,554805.128125,399377,299360,0.0,17,3997,-4962.720118050001,100.0
23136,5848.73212890625,0.001,542101.458203125,399477,299460,0.0,17,3998,-4947.86611677,100.0
23154,5974.323193359375,0.001,751055.23359375,399577,299560,0.0,17,3999,-4928.220673489999,100.0
23172,5851.9228515625,0.001,701410.3763671875,399677,299660,0.0,17,4000,-4877.39684777,100.0
23193,5967.373828125,0.001,576895.662109375,399777,299760,0.0,17,4001,-4870.21965088,100.0
23208,5981.3439453125,0.001,517276.200390625,399877,299860,0.0,17,4002,-4818.15703711,100.0
23228,5861.03916015625,0.001,635304.761328125,399977,299960,0.0,17,4003,-4719.676520359999,100.0
23251,5792.804052734375,0.001,661835.178515625,400077,300060,0.0,17,4004,-4705.773079029999,100.0
23270,5935.06015625,0.001,306017.312109375,400177,300160,0.0,17,4005,-4591.614162609999,100.0
23288,5962.1255859375,0.001,379306.690234375,400277,300260,0.0,17,4006,-4528.332721329999,100.0
23308,5869.781982421875,0.001,658907.962890625,400377,300360,0.0,17,4007,-4527.1146097499995,100.0
23322,5911.14775390625,0.001,362548.9115234375,400477,300460,0.0,17,4008,-4560.236171439999,100.0
23339,5877.89013671875,0.001,650378.071484375,400577,300560,0.0,17,4009,-4579.42006085,100.0
23356,5875.523193359375,0.001,672798.1361328125,400677,300660,0.0,17,4010,-4545.57427163,100.0
23378,6031.45146484375,0.001,475110.88046875,400777,300760,0.0,17,4011,-4539.46928839,100.0
23395,5864.495849609375,0.001,606075.317578125,400877,300860,0.0,17,4012,-4537.2477915399995,100.0
23425,5931.446435546875,0.001,650861.2515625,400977,300960,0.0,17,4013,-4508.672736699999,100.0
23452,5908.901708984375,0.001,670569.8546875,401077,301060,0.0,17,4014,-4523.76795621,100.0
23470,5895.45908203125,0.001,566048.16015625,401177,301160,0.0,17,4015,-4544.69796856,100.0
23490,5872.48271484375,0.001,761802.42890625,401277,301260,0.0,17,4016,-4606.1706567,100.0
23519,5888.4728515625,0.001,380127.92890625,401377,301360,0.0,17,4017,-4602.6513542,100.0
23541,5900.23330078125,0.001,601466.34453125,401477,301460,0.0,17,4018,-4609.23547102,100.0
23562,5850.21708984375,0.001,682369.1162109375,401577,301560,0.0,17,4019,-4651.38282241,100.0
23580,5941.485498046875,0.001,563967.665625,401677,301660,0.0,17,4020,-4607.51509214,100.0
23606,5917.387451171875,0.001,424727.366015625,401777,301760,0.0,17,4021,-4598.88508463,100.0
23626,5900.7755859375,0.001,773158.369921875,401877,301860,0.0,17,4022,-4605.1548474599995,100.0
23652,5864.37861328125,0.001,455913.570703125,401977,301960,0.0,16,4023,-4591.483078380001,100.0
23671,5978.157666015625,0.001,299520.50625,402077,302060,0.0,16,4024,-4582.7853971800005,100.0
23691,5821.718603515625,0.001,763396.254296875,402177,302160,0.0,16,4025,-4545.484685300001,100.0
23728,5920.50224609375,0.001,552641.299609375,402277,302260,0.0,16,4026,-4580.823364740001,100.0
23749,5908.14443359375,0.001,676150.15234375,402377,302360,0.0,16,4027,-4596.237564340001,100.0
23777,5889.82822265625,0.001,416600.525,402477,302460,0.0,16,4028,-4496.82835205,100.0
23803,5990.2146484375,0.001,416261.994140625,402577,302560,0.0,16,4029,-4505.2576000300005,100.0
23824,5897.261962890625,0.001,571024.976953125,402677,302660,0.0,16,4030,-4575.33555909,100.0
23846,5958.15625,0.001,548958.71484375,402777,302760,0.0,16,4031,-4583.38829978,100.0
23863,5896.434326171875,0.001,633293.5421875,402877,302860,0.0,16,4032,-4635.17713047,100.0
23890,5898.318359375,0.001,579507.97578125,402977,302960,0.0,16,4033,-4626.33646638,100.0
23906,5879.943115234375,0.001,556708.5693359375,403077,303060,0.0,16,4034,-4530.49746796,100.0
23929,5874.936474609375,0.001,514679.22890625,403177,303160,0.0,16,4035,-4518.67230784,100.0
23949,5869.40732421875,0.001,708730.48203125,403277,303260,0.0,16,4036,-4562.8619235900005,100.0
23962,5905.179736328125,0.001,645229.448046875,403377,303360,0.0,16,4037,-4571.530537510001,100.0
23980,5904.136328125,0.001,718758.00703125,403477,303460,0.0,16,4038,-4544.704951650001,100.0
23997,5898.4943359375,0.001,738095.029296875,403577,303560,0.0,16,4039,-4531.238100500001,100.0
24029,5883.721923828125,0.001,664272.667578125,403677,303660,0.0,16,4040,-4558.447057130001,100.0
24058,5806.98544921875,0.001,654143.933984375,403777,303760,0.0,16,4041,-4540.50651525,100.0
24080,5912.77529296875,0.001,563474.254296875,403877,303860,0.0,16,4042,-4568.020174889999,100.0
24102,5898.98837890625,0.001,646859.489453125,403977,303960,0.0,16,4043,-4624.706735769999,100.0
24123,5916.613623046875,0.001,539012.647265625,404077,304060,0.0,16,4044,-4615.587909829999,100.0
24139,5911.304931640625,0.001,414581.2880859375,404177,304160,0.0,16,4045,-4629.12951767,100.0
24160,5857.961181640625,0.001,604960.1912109375,404277,304260,0.0,16,4046,-4588.435052999999,100.0
24178,5916.2298828125,0.001,515079.91484375,404377,304360,0.0,16,4047,-4550.75226158,100.0
24205,5931.2453125,0.001,482147.32265625,404477,304460,0.0,16,4048,-4576.406369909999,100.0
24221,5882.834521484375,0.001,489506.10390625,404577,304560,0.0,16,4049,-4572.12967872,100.0
24239,5864.150830078125,0.001,465938.0775390625,404677,304660,0.0,16,4050,-4518.71067386,100.0
24264,5904.879248046875,0.001,520949.415625,404777,304760,0.0,16,4051,-4488.703661979999,100.0
24287,5918.339306640625,0.001,673018.525,404877,304860,0.0,16,4052,-4505.7385417000005,100.0
24319,5905.29736328125,0.001,583694.251953125,404977,304960,0.0,16,4053,-4477.2546256099995,100.0
24347,5887.466943359375,0.001,659182.9388671875,405077,305060,0.0,16,4054,-4501.996814329999,100.0
24371,5883.21376953125,0.001,404416.61640625,405177,305160,0.0,16,4055,-4545.235700039999,100.0
24387,5908.866357421875,0.001,543137.8234375,405277,305260,0.0,16,4056,-4515.07347581,100.0
