time/total timesteps,train/n_updates,rollout/success rate,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,rollout/ep_len_mean
627197,527180,0.01,115,-4809.43532559,5453,6278,756937.945703125,0.001,5649.626904296875,99.77
627297,527280,0.01,114,-4803.055714929999,5481,6279,564111.1359375,0.001,5627.42001953125,99.77
627397,527380,0.01,114,-4734.32346092,5499,6280,500215.016796875,0.001,5606.307275390625,99.77
627497,527480,0.01,113,-4682.46726706,5513,6281,567470.02734375,0.001,5608.311962890625,99.77
627597,527580,0.01,113,-4699.998218999999,5541,6282,588579.028125,0.001,5593.505419921875,99.77
627697,527680,0.01,112,-4703.3509678,5558,6283,383742.8779296875,0.001,5631.3529296875,99.77
627797,527780,0.01,112,-4677.89862566,5584,6284,354242.6205078125,0.001,5638.192626953125,99.77
627897,527880,0.01,111,-4691.894254319999,5608,6285,304491.3734375,0.001,5639.795654296875,99.77
627997,527980,0.01,111,-4739.13714744,5631,6286,482931.3298828125,0.001,5585.0537109375,99.77
628097,528080,0.01,111,-4735.47185675,5654,6287,414520.575390625,0.001,5694.139013671875,99.77
628197,528180,0.01,110,-4729.03317664,5673,6288,499464.348828125,0.001,5656.747509765625,99.77
628297,528280,0.01,110,-4723.932824070001,5689,6289,503449.2560546875,0.001,5600.79111328125,99.77
628397,528380,0.01,110,-4777.1968432,5707,6290,462423.4294921875,0.001,5717.195458984375,99.77
628497,528480,0.01,109,-4734.97285827,5724,6291,540490.4845703125,0.001,5600.38056640625,99.77
628597,528580,0.01,109,-4764.48148357,5742,6292,469031.12734375,0.001,5618.83056640625,99.77
628697,528680,0.01,109,-4709.51867658,5762,6293,680508.879296875,0.001,5658.282421875,99.77
628797,528780,0.01,108,-4660.52545601,5776,6294,419129.812890625,0.001,5638.247265625,99.77
628897,528880,0.01,108,-4689.20656128,5795,6295,404816.5009765625,0.001,5606.528515625,99.77
628997,528980,0.01,108,-4697.402005110001,5813,6296,405079.435546875,0.001,5587.014453125,99.77
629097,529080,0.01,107,-4700.06292681,5837,6297,358975.928125,0.001,5630.8978515625,99.77
629197,529180,0.01,107,-4681.95864322,5868,6298,512572.651953125,0.001,5648.624951171875,99.77
629297,529280,0.01,106,-4697.76996635,5883,6299,858529.8728515625,0.001,5700.73603515625,99.77
629397,529380,0.01,106,-4720.82904955,5904,6300,379176.394140625,0.001,5612.729736328125,99.77
629497,529480,0.01,106,-4696.58488444,5918,6301,392484.676171875,0.001,5657.43583984375,99.77
629597,529580,0.01,106,-4715.388647329999,5933,6302,360057.305078125,0.001,5602.356396484375,99.77
629697,529680,0.01,105,-4650.719894649999,5954,6303,468557.0197265625,0.001,5630.277001953125,99.77
629797,529780,0.01,105,-4683.409761539999,5973,6304,461106.7359375,0.001,5656.91591796875,99.77
629897,529880,0.01,105,-4685.360315859999,5998,6305,423839.6609375,0.001,5689.634765625,99.77
629997,529980,0.01,104,-4730.442763059999,6020,6306,505453.690234375,0.001,5669.623974609375,99.77
630097,530080,0.01,104,-4768.51951785,6047,6307,594602.8390625,0.001,5678.78515625,99.77
630197,530180,0.01,103,-4731.5538748399995,6067,6308,624368.2451171875,0.001,5654.70048828125,99.77
630297,530280,0.01,103,-4736.0115516,6091,6309,341089.18486328126,0.001,5594.131884765625,99.77
630397,530380,0.01,102,-4719.97061813,6121,6310,538467.086328125,0.001,5671.246826171875,99.77
630497,530480,0.01,102,-4718.2606197,6142,6311,294427.325390625,0.001,5707.570703125,99.77
630597,530580,0.01,102,-4657.1408439199995,6163,6312,524208.8515625,0.001,5699.793310546875,99.77
630697,530680,0.0,101,-4696.998627079999,6187,6313,775170.11328125,0.001,5583.971923828125,100.0
630797,530780,0.0,101,-4701.0269598800005,6202,6314,532429.5150390625,0.001,5608.032421875,100.0
630897,530880,0.0,101,-4718.6451628899995,6220,6315,644333.877734375,0.001,5667.66318359375,100.0
630997,530980,0.0,101,-4728.66677627,6240,6316,396669.623828125,0.001,5627.588720703125,100.0
631097,531080,0.0,100,-4732.9442359899995,6255,6317,731720.841796875,0.001,5613.720947265625,100.0
631197,531180,0.0,100,-4789.624994440001,6276,6318,672535.91171875,0.001,5716.6791015625,100.0
631297,531280,0.0,100,-4791.0585709100005,6300,6319,769889.4875,0.001,5659.9025390625,100.0
631397,531380,0.0,99,-4833.6566161,6324,6320,495007.9025390625,0.001,5606.581689453125,100.0
631497,531480,0.0,99,-4869.7819936000005,6342,6321,516502.944921875,0.001,5610.961572265625,100.0
631597,531580,0.0,99,-4821.67336137,6355,6322,533399.6666015625,0.001,5701.9755859375,100.0
631697,531680,0.0,99,-4803.131978369999,6372,6323,500926.33984375,0.001,5680.766748046875,100.0
631797,531780,0.0,98,-4806.28965258,6398,6324,521969.2033203125,0.001,5650.608544921875,100.0
631897,531880,0.0,98,-4812.515401889999,6417,6325,630642.7548828125,0.001,5622.51103515625,100.0
631997,531980,0.0,98,-4814.59594951,6435,6326,428980.0482421875,0.001,5690.14833984375,100.0
632097,532080,0.0,97,-4783.71047079,6469,6327,428006.903515625,0.001,5638.996630859375,100.0
632197,532180,0.0,97,-4761.776800920001,6485,6328,413664.261328125,0.001,5697.74072265625,100.0
632297,532280,0.0,97,-4730.60492776,6507,6329,524703.601953125,0.001,5696.2697265625,100.0
632397,532380,0.0,96,-4717.98345468,6534,6330,403081.3154296875,0.001,5666.634033203125,100.0
632497,532480,0.0,96,-4719.628117009999,6556,6331,528547.82265625,0.001,5593.70966796875,100.0
632597,532580,0.0,96,-4700.102465799999,6569,6332,489199.853125,0.001,5714.90244140625,100.0
632697,532680,0.0,95,-4748.3866020199985,6590,6333,691242.1845703125,0.001,5626.13193359375,100.0
632797,532780,0.0,95,-4709.922358589999,6607,6334,597803.3546875,0.001,5636.319189453125,100.0
632897,532880,0.0,95,-4702.0979755299995,6628,6335,677466.079296875,0.001,5721.85087890625,100.0
632997,532980,0.0,95,-4661.030961959999,6648,6336,694741.1529296875,0.001,5676.757666015625,100.0
633097,533080,0.0,94,-4616.937176359999,6669,6337,145428.70703125,0.001,5627.517822265625,100.0
633197,533180,0.0,94,-4540.32035709,6686,6338,477667.6796875,0.001,5676.548974609375,100.0
633297,533280,0.0,94,-4572.495610059999,6704,6339,339524.0672851562,0.001,5703.390185546875,100.0
633397,533380,0.0,94,-4581.964430409999,6722,6340,438107.65859375,0.001,5682.510205078125,100.0
633497,533480,0.0,94,-4601.4487941,6736,6341,722724.32578125,0.001,5525.409033203125,100.0
633597,533580,0.0,93,-4565.88539927,6756,6342,542925.1765625,0.001,5617.54326171875,100.0
633697,533680,0.0,93,-4547.60028056,6780,6343,598319.773828125,0.001,5656.733837890625,100.0
633797,533780,0.0,93,-4538.81841693,6797,6344,628325.74609375,0.001,5721.104736328125,100.0
633897,533880,0.0,93,-4511.03478241,6815,6345,518304.8947265625,0.001,5661.29130859375,100.0
633997,533980,0.0,92,-4512.58080965,6843,6346,477474.978515625,0.001,5751.824951171875,100.0
634097,534080,0.0,92,-4462.47628198,6865,6347,818375.560546875,0.001,5661.427783203125,100.0
634197,534180,0.0,92,-4486.125962980001,6878,6348,485430.1998046875,0.001,5696.4865234375,100.0
634297,534280,0.0,91,-4478.6838957400005,6900,6349,267205.1435546875,0.001,5674.524072265625,100.0
634397,534380,0.0,91,-4446.3844490500005,6915,6350,844641.69453125,0.001,5635.739794921875,100.0
634497,534480,0.0,91,-4467.68113857,6935,6351,608684.631640625,0.001,5648.271533203125,100.0
634597,534580,0.0,91,-4466.07314342,6952,6352,657612.1634765625,0.001,5694.144677734375,100.0
634697,534680,0.0,91,-4477.06138828,6968,6353,760025.4228515625,0.001,5744.6880859375,100.0
634797,534780,0.0,90,-4523.42630083,6985,6354,596225.126171875,0.001,5634.305078125,100.0
634897,534880,0.0,90,-4464.51291532,7002,6355,656618.5234375,0.001,5623.01591796875,100.0
634997,534980,0.0,90,-4395.30123122,7021,6356,522342.004296875,0.001,5739.56689453125,100.0
635097,535080,0.0,90,-4334.048659420001,7038,6357,687394.7455078125,0.001,5704.62197265625,100.0
635197,535180,0.0,90,-4319.74645759,7052,6358,560425.6826171875,0.001,5689.0474609375,100.0
635297,535280,0.0,89,-4321.287048900001,7070,6359,515603.2068359375,0.001,5613.7916015625,100.0
635397,535380,0.0,89,-4285.046995270001,7094,6360,948365.844921875,0.001,5653.47109375,100.0
635497,535480,0.0,89,-4316.962668300001,7118,6361,469995.883203125,0.001,5579.34111328125,100.0
635597,535580,0.0,89,-4311.482209030001,7133,6362,621949.43671875,0.001,5648.215625,100.0
635697,535680,0.0,88,-4289.142921630001,7153,6363,619561.1587890625,0.001,5624.361767578125,100.0
635797,535780,0.0,88,-4304.03711489,7171,6364,593410.5318359375,0.001,5640.61533203125,100.0
635897,535880,0.0,88,-4361.17237423,7191,6365,691945.1189453125,0.001,5651.1220703125,100.0
635997,535980,0.0,88,-4429.67509899,7219,6366,545070.8841796875,0.001,5741.998583984375,100.0
636097,536080,0.0,87,-4448.15064778,7236,6367,613949.26328125,0.001,5689.80693359375,100.0
636197,536180,0.0,87,-4457.50229383,7251,6368,488920.0056640625,0.001,5608.02998046875,100.0
636297,536280,0.0,87,-4443.52385314,7272,6369,689635.9341796875,0.001,5659.82373046875,100.0
636397,536380,0.0,87,-4481.51543275,7289,6370,410909.851171875,0.001,5658.072021484375,100.0
636497,536480,0.0,87,-4527.45445019,7311,6371,448121.097265625,0.001,5696.089990234375,100.0
636597,536580,0.0,86,-4539.23505369,7328,6372,547355.1735351563,0.001,5643.28994140625,100.0
636697,536680,0.0,86,-4567.84214109,7351,6373,825505.5677734375,0.001,5639.970166015625,100.0
636797,536780,0.0,86,-4625.60136504,7374,6374,506619.355859375,0.001,5645.8744140625,100.0
636897,536880,0.0,86,-4652.192401980001,7394,6375,667976.647265625,0.001,5684.062646484375,100.0
636997,536980,0.0,85,-4606.66974169,7412,6376,605431.994140625,0.001,5678.919091796875,100.0
637097,537080,0.0,85,-4597.0236609,7432,6377,636799.3791015625,0.001,5688.861669921875,100.0
637197,537180,0.0,85,-4644.7315862099995,7445,6378,600344.9013671875,0.001,5673.2875,100.0
637297,537280,0.0,85,-4620.89374797,7460,6379,304813.701953125,0.001,5765.38525390625,100.0
637397,537380,0.0,85,-4720.4873504,7483,6380,513774.4970703125,0.001,5643.018212890625,100.0
637497,537480,0.0,84,-4794.45465247,7506,6381,693001.104296875,0.001,5604.45205078125,100.0
637597,537580,0.0,84,-4790.80530883,7525,6382,647451.959375,0.001,5642.271728515625,100.0
637697,537680,0.0,84,-4794.701746850001,7547,6383,700254.4962890625,0.001,5669.155712890625,100.0
637797,537780,0.0,84,-4807.29171294,7565,6384,320273.8376953125,0.001,5731.4279296875,100.0
637897,537880,0.0,84,-4791.92705808,7580,6385,656842.4333984375,0.001,5688.533154296875,100.0
637997,537980,0.0,83,-4738.424848459999,7599,6386,337526.0498046875,0.001,5672.017138671875,100.0
638097,538080,0.0,83,-4736.04752102,7612,6387,419144.980859375,0.001,5688.536279296875,100.0
638197,538180,0.0,83,-4746.174546040001,7630,6388,383495.7013671875,0.001,5700.296826171875,100.0
638297,538280,0.0,83,-4678.48368004,7650,6389,943575.6185546875,0.001,5675.703076171875,100.0
638397,538380,0.0,83,-4680.62370808,7675,6390,661972.3578125,0.001,5661.65302734375,100.0
638497,538480,0.0,83,-4712.499974810001,7691,6391,655779.9255859375,0.001,5582.547802734375,100.0
638597,538580,0.0,82,-4686.13747562,7707,6392,595714.6681640625,0.001,5595.952001953125,100.0
638697,538680,0.0,82,-4732.39029439,7729,6393,736146.150390625,0.001,5602.887255859375,100.0
638797,538780,0.0,82,-4763.19839761,7749,6394,476468.8703125,0.001,5678.036279296875,100.0
638897,538880,0.0,82,-4746.13615349,7764,6395,454401.321875,0.001,5692.652001953125,100.0
638997,538980,0.0,82,-4778.34235244,7791,6396,626133.11015625,0.001,5637.07470703125,100.0
639097,539080,0.0,81,-4791.222749659999,7811,6397,484886.401171875,0.001,5650.31376953125,100.0
639197,539180,0.0,81,-4795.374886719999,7825,6398,352174.9701171875,0.001,5714.99716796875,100.0
639297,539280,0.0,81,-4833.63749107,7840,6399,526519.217578125,0.001,5644.3396484375,100.0
639397,539380,0.0,81,-4811.28222708,7858,6400,721689.52890625,0.001,5606.85234375,100.0
639497,539480,0.0,81,-4825.95977771,7876,6401,726681.01953125,0.001,5693.66083984375,100.0
639597,539580,0.0,80,-4799.79728253,7898,6402,749205.3021484375,0.001,5652.546142578125,100.0
639697,539680,0.0,80,-4864.1251006,7910,6403,356955.2146484375,0.001,5642.831298828125,100.0
639797,539780,0.0,80,-4845.45264222,7932,6404,481922.797265625,0.001,5746.06513671875,100.0
639897,539880,0.0,80,-4866.07005658,7953,6405,707395.958984375,0.001,5629.6318359375,100.0
639997,539980,0.0,80,-4825.5668328,7973,6406,472385.262109375,0.001,5667.001806640625,100.0
640097,540080,0.0,80,-4865.68518516,7990,6407,472373.9958984375,0.001,5605.0986328125,100.0
640197,540180,0.0,79,-4870.73349717,8016,6408,547526.960546875,0.001,5686.683056640625,100.0
640297,540280,0.0,79,-4896.456538229999,8049,6409,592071.1150390625,0.001,5645.618115234375,100.0
640397,540380,0.0,79,-4858.22252782,8067,6410,410075.2427734375,0.001,5709.629541015625,100.0
640497,540480,0.0,79,-4868.8160554900005,8095,6411,576582.9884765625,0.001,5657.216943359375,100.0
640597,540580,0.0,78,-4890.71074415,8120,6412,892048.854296875,0.001,5596.346630859375,100.0
640697,540680,0.0,78,-4868.385264130001,8137,6413,708014.291015625,0.001,5635.0603515625,100.0
640797,540780,0.0,78,-4864.802799290001,8156,6414,307480.8869140625,0.001,5632.746435546875,100.0
640897,540880,0.0,78,-4890.542756220001,8171,6415,366607.748046875,0.001,5734.9587890625,100.0
640997,540980,0.0,78,-4884.129403960001,8187,6416,688430.5748046875,0.001,5618.105712890625,100.0
641097,541080,0.0,78,-4903.423136650001,8208,6417,601286.33046875,0.001,5701.409130859375,100.0
641197,541180,0.0,77,-4873.50396421,8228,6418,751934.4986328125,0.001,5665.3623046875,100.0
641297,541280,0.0,77,-4867.21489205,8244,6419,696801.5543945313,0.001,5653.492236328125,100.0
641397,541380,0.0,77,-4853.433327309999,8265,6420,326337.298828125,0.001,5688.90078125,100.0
641497,541480,0.0,77,-4857.32106298,8283,6421,339637.7501953125,0.001,5752.90302734375,100.0
641597,541580,0.0,77,-4911.44072753,8297,6422,368873.3794921875,0.001,5667.2228515625,100.0
641697,541680,0.0,77,-4937.766371469999,8316,6423,639298.7232421875,0.001,5704.04560546875,100.0
641797,541780,0.0,76,-4971.03652297,8337,6424,683508.6048828125,0.001,5636.47119140625,100.0
641897,541880,0.0,76,-4973.04231032,8358,6425,627098.741796875,0.001,5742.160205078125,100.0
641997,541980,0.0,76,-5019.53874069,8377,6426,460728.5103515625,0.001,5713.758251953125,100.0
642097,542080,0.0,76,-5058.778508689999,8396,6427,686615.55,0.001,5712.569384765625,100.0
642197,542180,0.0,76,-5101.7381421,8425,6428,509347.16181640624,0.001,5641.74794921875,100.0
642297,542280,0.0,76,-5131.2012389,8446,6429,693558.159375,0.001,5694.63212890625,100.0
642397,542380,0.0,75,-5119.32773593,8467,6430,657492.1189453125,0.001,5707.961474609375,100.0
642497,542480,0.0,75,-5146.99139785,8487,6431,524177.521875,0.001,5630.696923828125,100.0
642597,542580,0.0,75,-5155.772387,8505,6432,532048.9400390625,0.001,5693.146044921875,100.0
642697,542680,0.0,75,-5115.330149050001,8522,6433,436156.81015625,0.001,5667.903466796875,100.0
642797,542780,0.0,75,-5146.81169314,8541,6434,558161.23203125,0.001,5664.1865234375,100.0
642897,542880,0.0,75,-5187.73590787,8565,6435,489208.071484375,0.001,5672.792724609375,100.0
642997,542980,0.0,74,-5187.02488261,8582,6436,527128.2724609375,0.001,5717.998046875,100.0
643097,543080,0.0,74,-5205.03359577,8601,6437,431335.1234375,0.001,5727.7861328125,100.0
643197,543180,0.0,74,-5247.100536140001,8624,6438,473385.5259765625,0.001,5648.579541015625,100.0
643297,543280,0.0,74,-5201.530978289999,8643,6439,645165.2322265625,0.001,5649.071435546875,100.0
643397,543380,0.0,74,-5156.986883239999,8665,6440,495483.816796875,0.001,5710.048974609375,100.0
643497,543480,0.0,74,-5188.910940749999,8688,6441,460712.311328125,0.001,5723.885302734375,100.0
643597,543580,0.0,73,-5195.23146791,8706,6442,517297.45625,0.001,5594.667724609375,100.0
643697,543680,0.0,73,-5160.72751922,8729,6443,554103.7498046875,0.001,5632.32900390625,100.0
643797,543780,0.0,73,-5106.29788967,8747,6444,492374.5517578125,0.001,5657.685400390625,100.0
643897,543880,0.0,73,-5138.6591768200005,8773,6445,669417.38125,0.001,5724.071484375,100.0
643997,543980,0.0,73,-5144.27418894,8794,6446,457892.63984375,0.001,5770.3009765625,100.0
644097,544080,0.0,73,-5128.57318255,8814,6447,411714.5267578125,0.001,5656.997998046875,100.0
644197,544180,0.0,72,-5107.928170700001,8833,6448,413651.27265625,0.001,5728.91494140625,100.0
644297,544280,0.0,72,-5037.88865083,8852,6449,514822.682421875,0.001,5688.921240234375,100.0
644397,544380,0.0,72,-5086.56368259,8878,6450,857327.7466796875,0.001,5646.815185546875,100.0
644497,544480,0.0,72,-5014.93993782,8897,6451,390398.4037109375,0.001,5730.5361328125,100.0
644597,544580,0.0,72,-5021.807250899999,8924,6452,499417.7685546875,0.001,5658.02578125,100.0
644697,544680,0.0,72,-5042.93073701,8951,6453,703995.65703125,0.001,5636.631982421875,100.0
644797,544780,0.0,71,-5038.56745513,8974,6454,466960.644140625,0.001,5699.7166015625,100.0
644897,544880,0.0,71,-5037.271301560001,8992,6455,670265.705078125,0.001,5657.750146484375,100.0
644997,544980,0.0,71,-5038.933466220001,9009,6456,422329.36796875,0.001,5697.9869140625,100.0
645097,545080,0.0,71,-5069.72701414,9031,6457,511710.13046875,0.001,5726.897265625,100.0
645197,545180,0.0,71,-5067.910408840001,9051,6458,705017.908984375,0.001,5666.189111328125,100.0
645297,545280,0.0,71,-5073.81732885,9075,6459,458131.1890625,0.001,5652.069580078125,100.0
645397,545380,0.0,70,-5091.655203090001,9096,6460,536752.5845703125,0.001,5643.229736328125,100.0
645497,545480,0.0,70,-5095.170762650001,9124,6461,689776.4333984375,0.001,5646.3544921875,100.0
645597,545580,0.0,70,-5073.378389010001,9146,6462,467018.834765625,0.001,5720.058447265625,100.0
645697,545680,0.0,70,-5075.990244120001,9162,6463,565835.4798828125,0.001,5701.331298828125,100.0
645797,545780,0.0,70,-5076.532427290001,9183,6464,676415.9859375,0.001,5643.156884765625,100.0
645897,545880,0.0,70,-5021.117733210001,9206,6465,582383.65625,0.001,5703.89287109375,100.0
645997,545980,0.0,69,-5038.966515640001,9233,6466,511143.1970703125,0.001,5701.913720703125,100.0
646097,546080,0.0,69,-5034.06673104,9251,6467,490627.58828125,0.001,5698.1529296875,100.0
646197,546180,0.0,69,-5053.407177420001,9271,6468,858848.8625,0.001,5675.679736328125,100.0
646297,546280,0.0,69,-5046.75766528,9292,6469,581469.6853515625,0.001,5633.076220703125,100.0
646397,546380,0.0,69,-5025.96566709,9314,6470,583086.6818359375,0.001,5662.920361328125,100.0
646497,546480,0.0,69,-4986.659828870001,9330,6471,554873.5580078125,0.001,5720.3642578125,100.0
646597,546580,0.0,69,-4957.5371941700005,9350,6472,534229.667578125,0.001,5783.232958984375,100.0
646697,546680,0.0,68,-4925.106584160001,9374,6473,561301.490234375,0.001,5705.93046875,100.0
646797,546780,0.0,68,-4915.72243218,9394,6474,546132.227734375,0.001,5650.510693359375,100.0
646897,546880,0.0,68,-4833.53321156,9411,6475,507832.96875,0.001,5670.265380859375,100.0
646997,546980,0.0,68,-4831.86890958,9426,6476,662370.13046875,0.001,5698.21552734375,100.0
647097,547080,0.0,68,-4834.79898866,9446,6477,805046.5337890625,0.001,5652.232177734375,100.0
647197,547180,0.0,68,-4813.396205180001,9465,6478,614403.5286132812,0.001,5736.324072265625,100.0
647297,547280,0.0,68,-4846.93216889,9487,6479,401598.8103515625,0.001,5667.63955078125,100.0
