train/learning_rate,train/critic_loss,rollout/success rate,time/episodes,train/actor_loss,train/n_updates,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total timesteps,rollout/ep_len_mean
0.001,9765.728579711915,0.33,8827,727.8231201171875,778380,-247.33164831000002,25,30848,778488,75.54
,,0.34,8828,,,-242.4233895,25,30850,778493,74.59
,,0.35,8829,,,-239.22929219999997,25,30852,778499,73.65
0.001,10618.152102661134,0.34,8830,726.4071411132812,778480,-247.004399,25,30867,778599,74.56
0.001,7503.36877746582,0.34,8831,731.0709655761718,778580,-252.51372203000003,25,30884,778699,74.56
0.001,10337.346685791015,0.34,8832,726.3693542480469,778680,-253.98159876000003,25,30899,778786,75.33
0.001,10089.08780822754,0.34,8833,738.2216613769531,778780,-254.45351560000003,25,30916,778886,75.33
0.001,5354.687545776367,0.34,8834,734.2862670898437,778800,-254.59336396000003,25,30921,778906,75.42
0.001,7835.785345458984,0.33,8835,727.8920043945312,778900,-257.44816683000005,25,30938,779006,76.24
0.001,6237.165524291992,0.33,8836,741.4047668457031,779000,-260.62232545,25,30957,779106,76.24
0.001,7059.955659484864,0.34,8837,734.5660522460937,779020,-261.4080791,25,30961,779131,75.49
0.001,6901.16235961914,0.34,8838,730.1333679199219,779080,-262.67445038,25,30972,779199,76.14
0.001,9634.874258422851,0.34,8839,721.5629821777344,779180,-261.19240844,25,30989,779299,76.14
0.001,11100.962675476074,0.33,8840,730.0844787597656,779280,-265.37636477,25,31004,779399,76.78
0.001,12146.989715576172,0.33,8841,722.4057189941407,779380,-265.60703241999994,25,31018,779499,76.78
0.001,10949.813009643554,0.33,8842,726.6781799316407,779480,-269.77056490999996,25,31035,779599,76.78
0.001,10059.442614746094,0.33,8843,728.1783630371094,779580,-271.16928175,25,31053,779699,76.78
0.001,11640.891146850587,0.32,8844,709.263134765625,779680,-276.10772005,25,31068,779799,77.7
0.001,13388.359915161132,0.32,8845,703.9726440429688,779700,-275.66387045000005,25,31072,779818,77.72
0.001,11277.463763427735,0.32,8846,712.0854858398437,779800,-275.52925094000005,25,31091,779918,77.72
0.001,7521.975323486328,0.31,8847,687.3477355957032,779900,-280.49271029,25,31108,780018,78.64
0.001,12410.984057617188,0.31,8848,678.1649841308594,780000,-283.47561334,25,31124,780118,78.64
0.001,10099.1130859375,0.31,8849,670.9481994628907,780100,-285.35496373,25,31140,780218,78.64
0.001,10498.528887939454,0.32,8850,666.445361328125,780180,-275.66976879000003,25,31154,780298,78.44
0.001,11141.501538085937,0.32,8851,659.5847290039062,780280,-272.88054058,25,31169,780398,78.44
0.001,11158.42607421875,0.33,8852,662.7787475585938,780380,-271.73573265,25,31182,780497,78.43
0.001,14780.953979492188,0.33,8853,670.3232666015625,780480,-286.09241646,25,31198,780597,78.43
0.001,9405.156964111327,0.33,8854,688.7370910644531,780580,-288.80873758999996,25,31217,780697,78.43
0.001,10632.937841796875,0.33,8855,674.6748962402344,780680,-320.56238121999996,24,31235,780797,78.43
0.001,14916.49071044922,0.32,8856,723.5440124511719,780780,-352.6857731,24,31261,780897,79.33
0.001,12777.454296875,0.32,8857,780.1059753417969,780880,-402.42226418999996,24,31278,780997,79.33
0.001,14605.322143554688,0.32,8858,759.5190307617188,780980,-453.36458425000006,24,31304,781097,79.33
0.001,11675.902648925781,0.32,8859,765.8455200195312,781080,-506.56773724,24,31333,781197,79.33
0.001,11420.920202636718,0.31,8860,719.3182312011719,781180,-554.12658539,24,31349,781297,80.24
0.001,9220.68155517578,0.31,8861,724.0171813964844,781280,-588.3153533899999,24,31370,781397,80.24
0.001,14670.894396972657,0.3,8862,711.080810546875,781380,-623.59440575,24,31392,781497,80.44
0.001,13797.659741210937,0.3,8863,714.6294189453125,781480,-647.53898242,24,31420,781597,80.44
0.001,14895.510632324218,0.29,8864,715.928857421875,781580,-697.15942575,24,31438,781697,81.37
0.001,10148.845495605468,0.29,8865,729.3078186035157,781680,-741.38300927,24,31463,781797,81.37
0.001,12531.25634765625,0.29,8866,721.2950500488281,781780,-790.13893452,24,31488,781897,81.37
0.001,14925.108264160157,0.29,8867,713.9704284667969,781880,-830.6718162799999,24,31511,781997,81.37
0.001,12238.400427246093,0.29,8868,765.5323974609375,781980,-861.65032247,24,31535,782097,81.37
0.001,17599.241662597655,0.29,8869,759.6583129882813,782080,-883.7849970500001,24,31563,782197,81.37
0.001,11969.597985839844,0.29,8870,751.7029602050782,782180,-935.0362842100002,24,31583,782297,81.37
0.001,14583.782971191406,0.28,8871,765.4287475585937,782280,-983.2087072000002,24,31616,782397,82.14
0.001,14994.750854492188,0.28,8872,759.8066101074219,782380,-999.67246497,24,31637,782497,82.14
0.001,14056.318292236328,0.28,8873,758.0327453613281,782480,-1037.2347226000002,24,31667,782597,82.14
0.001,10814.373126220704,0.28,8874,737.4649291992188,782580,-1043.42501954,24,31688,782697,82.14
0.001,13041.234771728516,0.28,8875,747.0012817382812,782680,-1093.53938597,24,31702,782797,82.14
0.001,7858.120031738281,0.27,8876,765.7562194824219,782780,-1098.64560861,24,31720,782897,82.74
0.001,13175.997253417969,0.27,8877,739.0442443847656,782880,-1102.8386278399998,24,31738,782997,82.74
0.001,11187.47035522461,0.26,8878,753.759619140625,782980,-1127.0923986999999,24,31753,783097,83.7
0.001,8632.401208496094,0.25,8879,748.7237487792969,783080,-1136.3664547199999,24,31769,783197,84.64
0.001,11577.526342773437,0.24,8880,738.9443542480469,783180,-1176.9421209799998,24,31788,783297,85.58
0.001,7882.37275390625,0.24,8881,745.6373962402344,783280,-1193.7677781999998,24,31808,783397,85.58
0.001,9304.816766357422,0.24,8882,758.3412719726563,783380,-1201.4563999900001,24,31830,783497,85.58
0.001,12621.52515258789,0.24,8883,758.4416625976562,783480,-1207.38657627,24,31845,783597,85.58
0.001,13495.002386474609,0.24,8884,745.0099243164062,783580,-1239.6551485999998,24,31864,783697,85.58
0.001,19488.08624267578,0.24,8885,743.3589477539062,783680,-1239.7814079700001,24,31881,783797,85.58
0.001,15369.758209228516,0.23,8886,755.6089416503906,783780,-1244.33582712,24,31897,783897,86.2
0.001,17607.97868041992,0.22,8887,733.800048828125,783880,-1267.4145581500002,24,31922,783997,87.1
0.001,12106.20181274414,0.21,8888,735.9269226074218,783980,-1283.70023336,24,31943,784097,87.82
0.001,13746.44093017578,0.2,8889,745.418798828125,784080,-1288.29834513,24,31961,784197,88.13
0.001,6527.462677001953,0.2,8890,751.1747680664063,784180,-1287.3489121899997,24,31979,784297,88.13
0.001,11157.386975097656,0.2,8891,737.274267578125,784280,-1304.61638704,24,31999,784397,88.13
0.001,9796.542120361328,0.2,8892,742.5574157714843,784380,-1312.3817318899999,24,32015,784497,88.13
0.001,8716.981649780273,0.2,8893,745.116650390625,784480,-1305.8051143500002,24,32034,784597,88.13
0.001,12784.95614013672,0.19,8894,746.8535339355469,784580,-1316.26409935,24,32052,784697,88.82
0.001,13122.626409912109,0.18,8895,761.4632446289063,784680,-1322.3647539800002,24,32070,784797,89.76
0.001,8643.86441040039,0.18,8896,760.8556762695313,784780,-1323.17467649,24,32091,784897,89.76
0.001,9904.446447753906,0.18,8897,741.2026428222656,784880,-1334.35773082,24,32109,784997,89.76
0.001,10760.246203613282,0.19,8898,742.1241943359375,784900,-1330.1424521299998,24,32113,785012,88.91
0.001,15466.012365722656,0.2,8899,736.8859375,784960,-1332.33654452,24,32126,785073,88.52
0.001,5668.74487915039,0.2,8900,726.6162353515625,785060,-1332.9549819099996,24,32141,785173,88.52
0.001,10864.860543823243,0.21,8901,731.6471130371094,785140,-1337.49372696,24,32160,785252,88.31
0.001,12156.393121337891,0.2,8902,730.2933166503906,785240,-1343.09528326,24,32181,785352,88.7
0.001,7165.899841308594,0.2,8903,743.9860717773438,785340,-1351.12864039,24,32198,785452,88.7
0.001,10406.813006591798,0.2,8904,743.6358703613281,785440,-1350.8857946100002,24,32213,785552,88.7
0.001,14040.505834960937,0.19,8905,695.3863647460937,785540,-1362.85041798,24,32235,785652,89.62
0.001,12373.31746826172,0.19,8906,742.5291381835938,785640,-1394.77490794,24,32259,785752,89.62
0.001,12402.662103271485,0.18,8907,745.94619140625,785740,-1399.91081417,24,32280,785852,89.97
0.001,10699.947821044922,0.17,8908,759.4372131347657,785840,-1406.59042877,24,32301,785952,90.62
0.001,11653.2369140625,0.16,8909,739.6064636230469,785940,-1412.6149437499998,24,32320,786052,91.27
0.001,10790.224719238282,0.16,8910,720.3255126953125,786040,-1430.7521042899998,24,32340,786152,91.27
0.001,13172.73355102539,0.16,8911,719.2208679199218,786140,-1443.4402652299998,24,32374,786252,91.27
0.001,11498.467767333985,0.16,8912,786.9711669921875,786240,-1449.9401275899997,24,32391,786352,91.27
0.001,11021.829699707032,0.15,8913,784.8927490234375,786340,-1500.54270531,24,32413,786452,91.53
0.001,14775.89048461914,0.15,8914,770.7472412109375,786440,-1511.99871198,24,32429,786552,91.53
0.001,12490.756372070313,0.15,8915,779.363427734375,786540,-1512.55348216,24,32443,786652,91.53
0.001,15791.059136962891,0.15,8916,771.9231201171875,786640,-1517.2200225200002,24,32463,786752,91.53
0.001,8911.689221191406,0.14,8917,770.132275390625,786740,-1551.26163154,24,32482,786852,92.46
0.001,12446.554052734375,0.14,8918,785.3626159667969,786840,-1555.12622044,24,32502,786952,92.46
0.001,7983.453045654297,0.14,8919,775.3623107910156,786940,-1559.58355002,24,32516,787052,92.46
0.001,15974.896826171875,0.14,8920,772.0348815917969,787040,-1567.6998361199999,24,32531,787152,92.46
0.001,9319.604333496094,0.14,8921,784.4169860839844,787140,-1572.8743341199997,24,32546,787252,92.46
0.001,12113.221002197266,0.15,8922,766.8844299316406,787180,-1570.5468790499997,24,32551,787287,91.81
0.001,14213.350073242187,0.14,8923,774.6013793945312,787280,-1574.95607081,24,32568,787387,92.61
0.001,15627.443798828124,0.15,8924,762.9340942382812,787300,-1569.7759423900002,24,32571,787402,91.76
0.001,10297.224246215821,0.15,8925,779.5635070800781,787400,-1574.15710362,24,32589,787502,91.76
0.001,9362.015362548827,0.15,8926,769.3820983886719,787500,-1579.18276281,24,32610,787602,91.76
,,0.15,8927,,,-1578.2040211899998,24,32612,787611,91.23
0.001,7960.613467407226,0.14,8928,777.849951171875,787600,-1608.5466062799999,24,32626,787711,92.18
0.001,9082.602499389648,0.13,8929,776.097412109375,787700,-1632.3617921699997,24,32639,787811,93.12
0.001,11021.88941040039,0.13,8930,771.948583984375,787800,-1635.92291019,24,32655,787911,93.12
0.001,12509.659118652344,0.13,8931,777.02060546875,787900,-1639.07308831,24,32673,788011,93.12
0.001,10622.454357910156,0.13,8932,771.591796875,787920,-1637.30290677,24,32677,788036,92.5
0.001,12166.143286132812,0.14,8933,777.6329162597656,787940,-1633.9843342499998,24,32679,788045,91.59
0.001,10258.543524169922,0.13,8934,774.3952514648438,788040,-1643.4998575599998,24,32696,788145,92.39
0.001,8360.803115844727,0.13,8935,786.2606262207031,788140,-1646.3253855899998,24,32710,788245,92.39
0.001,16903.424517822266,0.14,8936,776.8418518066406,788160,-1640.99881539,24,32715,788277,91.71
0.001,6812.156701660157,0.13,8937,774.5692504882812,788260,-1649.1691454399997,24,32734,788377,92.46
0.001,13664.477954101563,0.12,8938,780.8740173339844,788360,-1652.2205930599998,24,32751,788477,92.78
0.001,11654.483590698243,0.12,8939,763.5158447265625,788460,-1655.4746827499998,24,32766,788577,92.78
0.001,6829.319464111328,0.12,8940,783.1252868652343,788560,-1656.83903185,24,32779,788677,92.78
0.001,11755.84306640625,0.12,8941,768.3145751953125,788660,-1663.31464012,24,32800,788777,92.78
0.001,7445.108966064453,0.12,8942,779.1514831542969,788760,-1655.69184219,24,32821,788877,92.78
0.001,7137.322814941406,0.12,8943,770.4915649414063,788860,-1655.7204771000002,24,32837,788977,92.78
0.001,10343.187155151367,0.12,8944,776.5213500976563,788960,-1653.10694337,24,32859,789077,92.78
0.001,14418.913494873046,0.11,8945,774.5323181152344,789060,-1660.00524986,24,32873,789177,93.59
0.001,9137.980987548828,0.11,8946,771.009130859375,789160,-1660.5673496200002,23,32889,789277,93.59
0.001,10136.243591308594,0.11,8947,762.0549194335938,789260,-1659.4293303999998,23,32903,789377,93.59
0.001,16611.082452392577,0.11,8948,774.5286865234375,789360,-1656.2946802399997,23,32917,789477,93.59
0.001,10253.996963500977,0.12,8949,764.6898986816407,789380,-1651.3682825600001,23,32919,789485,92.67
0.001,13683.418594360352,0.11,8950,770.6761840820312,789480,-1655.68704385,23,32933,789585,92.87
0.001,11894.904083251953,0.11,8951,765.437109375,789580,-1656.9439942500003,23,32949,789685,92.87
0.001,9198.578668212891,0.1,8952,774.8785827636718,789680,-1659.5378131000002,23,32961,789785,92.88
0.001,11278.6354095459,0.1,8953,778.6324340820313,789780,-1649.67473879,23,32982,789885,92.88
0.001,12338.289251708984,0.11,8954,770.6750183105469,789800,-1644.8654824399998,23,32986,789904,92.07
,,0.12,8955,,,-1613.31214515,23,32988,789914,91.17
0.001,11224.498812866212,0.12,8956,763.397509765625,789900,-1600.3456890699997,23,33006,790014,91.17
0.001,13451.567129516601,0.12,8957,766.9083984375,790000,-1552.16907664,23,33024,790114,91.17
0.001,12470.77670288086,0.12,8958,758.9302307128906,790100,-1497.3866881400004,23,33046,790214,91.17
0.001,10695.392074584961,0.12,8959,746.9672790527344,790200,-1453.1612187400003,23,33066,790314,91.17
0.001,9009.70001525879,0.12,8960,751.1510131835937,790300,-1412.9980665500002,23,33084,790414,91.17
0.001,8570.218145751953,0.12,8961,759.2701721191406,790400,-1381.1470342799998,23,33103,790514,91.17
0.001,10907.848742675782,0.12,8962,768.070458984375,790500,-1347.4063711099998,23,33119,790614,91.17
0.001,11448.762951660156,0.12,8963,775.2978820800781,790600,-1320.99783951,23,33132,790714,91.17
0.001,11314.536764526367,0.12,8964,766.4665283203125,790700,-1274.7381960699997,23,33148,790814,91.17
0.001,13217.527685546875,0.12,8965,751.3560180664062,790800,-1245.9377673099998,23,33166,790914,91.17
0.001,7952.764639282226,0.13,8966,748.3014587402344,790840,-1196.2975254399998,23,33173,790944,90.47
0.001,8552.57078857422,0.14,8967,753.1486083984375,790900,-1154.0637854399997,23,33184,791010,90.13
0.001,12470.912533569335,0.14,8968,743.1751281738282,791000,-1126.50003066,23,33201,791110,90.13
0.001,16758.773526000976,0.15,8969,754.2860595703125,791080,-1103.2504843999998,23,33215,791189,89.92
0.001,12175.770086669922,0.15,8970,759.102734375,791180,-1051.7950254,23,33229,791289,89.92
0.001,10246.972430419923,0.15,8971,772.5676513671875,791280,-1009.0882575800001,23,33247,791389,89.92
0.001,11958.20339050293,0.15,8972,783.632568359375,791380,-990.9550204599999,23,33262,791489,89.92
0.001,9812.839004516602,0.15,8973,778.68515625,791480,-955.8257905999998,23,33276,791589,89.92
0.001,5263.509979248047,0.15,8974,786.69921875,791580,-949.2232975599999,23,33290,791689,89.92
0.001,15942.317251586914,0.16,8975,780.3652282714844,791620,-898.49460873,23,33297,791724,89.27
0.001,9358.194857788087,0.16,8976,788.49609375,791720,-899.4742141599999,23,33315,791824,89.27
0.001,14128.787255859375,0.16,8977,786.0158752441406,791820,-891.8884821700001,23,33334,791924,89.27
0.001,16869.86704711914,0.17,8978,785.0929748535157,791900,-870.6402886099999,23,33348,792013,89.16
0.001,8418.046936035156,0.18,8979,784.6994567871094,791920,-861.64574902,23,33351,792026,88.29
,,0.19,8980,,,-821.0344526199999,23,33353,792035,87.38
0.001,13347.861199951172,0.19,8981,785.2348327636719,792020,-826.4432476400001,23,33369,792135,87.38
0.001,9248.104293823242,0.2,8982,783.5664367675781,792040,-814.53156439,23,33371,792145,86.48
0.001,12177.128424072265,0.2,8983,775.78876953125,792140,-808.4108193899999,23,33386,792245,86.48
0.001,14326.188751220703,0.2,8984,770.4051452636719,792240,-784.5595883999999,23,33400,792345,86.48
0.001,12196.274621582032,0.21,8985,783.4072448730469,792260,-778.5475323199998,23,33407,792377,85.8
0.001,8122.208612060547,0.21,8986,768.5043518066407,792360,-785.9495391399998,23,33420,792477,85.8
0.001,8689.616809082032,0.21,8987,774.1492004394531,792460,-769.3379538899998,23,33437,792577,85.8
0.001,13466.459802246094,0.21,8988,771.80029296875,792560,-758.5097275499998,23,33450,792677,85.8
0.001,12755.696264648437,0.22,8989,778.6852905273438,792580,-751.7829174499998,23,33453,792690,84.93
0.001,5615.560653686523,0.22,8990,788.2532836914063,792680,-751.6295928699998,23,33466,792790,84.93
0.001,10011.919729614257,0.22,8991,773.4550354003907,792780,-740.4179403899999,23,33481,792890,84.93
0.001,11942.657348632812,0.22,8992,773.2720153808593,792880,-734.3040591799997,23,33497,792990,84.93
0.001,11319.60891418457,0.23,8993,769.493359375,792980,-737.7006624099998,23,33514,793087,84.9
0.001,9568.824200439452,0.24,8994,776.9889587402344,793000,-727.9505571499999,23,33521,793109,84.12
0.001,13528.90584716797,0.24,8995,769.5103515625,793100,-725.7601630999999,23,33541,793209,84.12
0.001,8861.707354736329,0.24,8996,777.80302734375,793200,-725.82965394,23,33555,793309,84.12
0.001,11597.006372070313,0.24,8997,768.6516784667969,793300,-721.96121112,23,33574,793409,84.12
0.001,9142.443615722656,0.23,8998,767.7698425292969,793400,-731.13033732,23,33594,793509,84.97
0.001,7269.5533447265625,0.22,8999,762.6919189453125,793500,-731.8408080200002,23,33612,793609,85.36
0.001,10182.360815429687,0.22,9000,753.2593627929688,793600,-730.6637674500001,23,33630,793709,85.36
0.001,12314.265603637696,0.21,9001,772.1047424316406,793700,-734.9467429400001,23,33654,793809,85.57
0.001,10068.660778808593,0.21,9002,774.6006042480469,793800,-737.79981979,23,33672,793909,85.57
0.001,10264.856365966796,0.21,9003,770.8097839355469,793900,-726.5571962600001,23,33693,794009,85.57
0.001,14430.320065307616,0.21,9004,761.9573059082031,794000,-727.83806297,23,33710,794109,85.57
0.001,13905.515939331055,0.21,9005,764.2737854003906,794100,-742.2620494899999,23,33732,794209,85.57
0.001,11501.268743896484,0.21,9006,741.3239562988281,794200,-716.0510072599999,23,33750,794309,85.57
0.001,12727.877630615234,0.21,9007,763.120458984375,794300,-711.85223465,23,33766,794409,85.57
0.001,16617.28609008789,0.22,9008,743.6620727539063,794340,-704.8257566699998,23,33775,794460,85.08
0.001,11906.670349121094,0.23,9009,723.5476379394531,794400,-700.2021343199998,23,33786,794519,84.67
0.001,11963.889367675782,0.23,9010,734.8034362792969,794500,-680.9726057099998,23,33800,794619,84.67
0.001,13019.239587402344,0.23,9011,737.4741760253906,794600,-667.5796506899999,23,33827,794719,84.67
0.001,12098.462142944336,0.23,9012,812.2878356933594,794700,-668.8508338699999,23,33842,794819,84.67
